pathway,pval,padj,foldEnrichment,overlap,size,overlapGenes,database,odds_ratio,module,Description
HALLMARK_ALLOGRAFT_REJECTION,0.95867928707598,0.9937852766522375,0.43370279146141216,2,28,,Hallmark,0.3866162738995109,turquoise,Allograft Rejection
HALLMARK_MTORC1_SIGNALING,0.9601906035208341,0.9937852766522375,0.6354250200481155,9,86,,Hallmark,0.5820020687277324,turquoise,mTORC1 Signaling
HALLMARK_MYOGENESIS,0.9666398146103247,0.9937852766522375,0.6484488338355096,11,103,,Hallmark,0.5935685717971875,turquoise,Myogenesis
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.9776512194104754,0.9937852766522375,0.37948994252873564,2,32,,Hallmark,0.33429672447013487,turquoise,Unfolded Protein Response
HALLMARK_MITOTIC_SPINDLE,0.9860286209776837,0.9937852766522375,0.3469622331691297,2,35,,Hallmark,0.30338062708004904,turquoise,Mitotic Spindle
HALLMARK_PROTEIN_SECRETION,0.9860286209776837,0.9937852766522375,0.3469622331691297,2,35,,Hallmark,0.30338062708004904,turquoise,Protein Secretion
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.9909470120714612,0.9937852766522375,0.37948994252873564,3,48,,Hallmark,0.3323671497584541,turquoise,Epithelial Mesenchymal Transition
HALLMARK_MYC_TARGETS_V1,0.9937852766522375,0.9937852766522375,0.5692349137931034,12,128,,Hallmark,0.5076970443349754,turquoise,MYC Targets V1
GOSLIM_PROTEIN_FOLDING,8.393155621153337e-10,2.014357349076801e-8,2.9239723239723237,34,91,,GO Slim,4.5141242937853105,blue,Protein Folding
GOBP_PROTEIN_FOLDING,5.141803384591003e-10,5.182937811667731e-7,2.9139085894405046,35,94,,GO:BP,4.5034258925351605,blue,Protein Folding
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND,1.8066262053129296e-9,5.829663546842651e-7,4.3733115468409585,19,34,,Reactome,9.224966799468792,blue,Hsp90 Chaperone Cycle For Steroid Hormone Receptors Shr In The Presence Of Ligand
REACTOME_CILIUM_ASSEMBLY,3.5012994275331233e-9,5.829663546842651e-7,4.248359788359789,19,35,,Reactome,8.64367529880478,blue,Cilium Assembly
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,4.557302363180445e-8,4.117739772093121e-6,3.183427495291902,24,59,,Reactome,5.039721254355401,blue,Separation Of Sister Chromatids
REACTOME_M_PHASE,5.6932805214384686e-8,4.117739772093121e-6,2.5825555555555555,33,100,,Reactome,3.6909125259777062,blue,M Phase
REACTOME_MITOTIC_G2_G2_M_PHASES,6.182792450590273e-8,4.117739772093121e-6,3.057002314814815,25,64,,Reactome,4.720041862899006,blue,Mitotic G2 G2 M Phases
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,1.0202226269232358e-7,4.357439680477763e-6,3.626648599819332,19,41,,Reactome,6.265664614270192,blue,The Role Of Gtse1 In G2 M Progression After G2 Checkpoint
REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE,1.0468323556703335e-7,4.357439680477763e-6,5.739012345679013,11,15,,Reactome,19.526061776061777,blue,Cargo Trafficking To The Periciliary Membrane
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING,1.453630683443944e-7,5.378433528742593e-6,4.844620811287478,13,21,,Reactome,11.602626459143968,blue,Cooperation Of Prefoldin And Tric Cct In Actin And Tubulin Folding
REACTOME_PROTEIN_FOLDING,2.947223578237809e-7,9.814254515531903e-6,3.9129629629629634,16,32,,Reactome,7.192913385826771,blue,Protein Folding
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,4.0847869705587283e-7,1.1335283843300471e-5,3.3793771043771046,19,44,,Reactome,5.504701195219123,blue,Mhc Class Ii Antigen Presentation
KEGG_MEDICUS_REFERENCE_RAB7_REGULATED_MICROTUBULE_MINUS_END_DIRECTED_TRANSPORT,1.2428210932222292e-6,2.6099242957666815e-5,4.239043209876543,13,24,,KEGG,8.424478245489919,blue,Reference Rab7 Regulated Microtubule Minus End Directed Transport
GOBP_REGULATION_OF_AMPA_RECEPTOR_ACTIVITY,1.376961801874251e-7,4.190916275897596e-5,5.217283950617285,12,18,,GO:BP,14.24031007751938,blue,Regulation Of Ampa Receptor Activity
GOBP_RESPONSE_TO_HEAT,1.663062014245078e-7,4.190916275897596e-5,4.039187574671446,16,31,,GO:BP,7.676640419947507,blue,Response To Heat
GOBP_PROTEIN_REFOLDING,3.3147259354597973e-7,6.682487485886951e-5,4.942690058479532,12,19,,GO:BP,12.199335548172758,blue,Protein Refolding
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES,2.9684995682652024e-6,7.603925817171634e-5,4.268686868686869,12,22,,Reactome,8.525581395348837,blue,Recruitment Of Numa To Mitotic Centrosomes
REACTOME_SIGNALING_BY_HEDGEHOG,6.7805537252876e-6,1.4112027440754817e-4,2.997163120567376,18,47,,Reactome,4.467980295566503,blue,Signaling By Hedgehog
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,1.2428210932222292e-6,2.0879394366133452e-4,4.239043209876543,13,24,,GO:BP,8.424478245489919,blue,Positive Regulation Of Protein Localization To Nucleus
REACTOME_PCP_CE_PATHWAY,1.171824327940713e-5,2.2953970659073968e-4,3.1303703703703705,16,40,,Reactome,4.774278215223097,blue,Pcp Ce Pathway
GOBP_DNA_BIOSYNTHETIC_PROCESS,1.705115431099282e-6,2.455366220782966e-4,4.782510288065844,11,18,,GO:BP,11.139547710976283,blue,DNA Biosynthetic Process
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT,1.5324286639222175e-5,2.8349930282561023e-4,2.956460905349794,17,45,,Reactome,4.355590062111801,blue,Golgi To Er Retrograde Transport
REACTOME_RECYCLING_PATHWAY_OF_L1,1.692415350389535e-5,2.966180587787975e-4,4.347736625514403,10,18,,Reactome,8.822115384615385,blue,Recycling Pathway Of L1
REACTOME_NEUTROPHIL_DEGRANULATION,2.10452431802694e-5,3.5040329895148553e-4,1.9075694444444444,39,160,,Reactome,2.4027047332832456,blue,Neutrophil Degranulation
GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY,2.9684995682652024e-6,3.740309456014155e-4,4.268686868686869,12,22,,GO:BP,8.525581395348837,blue,Regulation Of Signaling Receptor Activity
GOBP_RNA_TEMPLATED_DNA_BIOSYNTHETIC_PROCESS,3.926847504551177e-6,3.958262284587586e-4,4.891203703703703,10,16,,GO:BP,11.775641025641026,blue,RNA Templated DNA Biosynthetic Process
REACTOME_PROTEASOME_ASSEMBLY,2.6875847849539802e-5,4.261741587569883e-4,3.089181286549707,15,38,,Reactome,4.654731457800511,blue,Proteasome Assembly
REACTOME_AGGREPHAGY,3.1735574805184624e-5,4.803612004602945e-4,4.118908382066277,10,19,,Reactome,7.837606837606837,blue,Aggrephagy
REACTOME_ANTIMICROBIAL_MECHANISM_OF_IFN_STIMULATED_GENES,5.567549810077865e-5,7.130746487522805e-4,2.7151171579743005,17,49,,Reactome,3.80274209486166,blue,Antimicrobial Mechanism Of Ifn Stimulated Genes
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,7.636845930121511e-5,8.476898982434877e-4,4.14313725490196,9,17,,Reactome,7.9094827586206895,blue,Hsf1 Dependent Transactivation
REACTOME_RHO_GTPASE_EFFECTORS,8.654777120461228e-5,9.296905745527706e-4,2.295604938271605,22,75,,Reactome,2.9960438222763237,blue,Rho Gtpase Effectors
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,8.959827178361042e-5,9.32382015748196e-4,2.722061191626409,16,46,,Reactome,3.806824146981627,blue,Regulation Of Mrna Stability By Proteins That Bind Au Rich Elements
REACTOME_AMPK_INDUCED_ERAD_AND_LYSOSOME_MEDIATED_DEGRADATION_OF_PD_L1_CD274,1.2283524477978467e-4,0.0011686896146190942,2.8832358674463934,14,38,,Reactome,4.144856770833333,blue,Ampk Induced Erad And Lysosome Mediated Degradation Of Pd L1 Cd274
HALLMARK_MITOTIC_SPINDLE,4.226305142102846e-5,0.0011913385636328267,3.1303703703703705,14,35,,Hallmark,4.744791666666667,blue,Mitotic Spindle
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,6.618547575737926e-5,0.0011913385636328267,3.1792824074074075,13,32,,Hallmark,4.856031128404669,blue,Unfolded Protein Response
GOBP_SPINDLE_ORGANIZATION,2.1539341620337014e-5,0.0016701274117922854,2.892190016103059,17,46,,GO:BP,4.203080278042797,blue,Spindle Organization
REACTOME_L1CAM_INTERACTIONS,1.9638402142324512e-4,0.0017209441877352797,2.906772486772487,13,35,,Reactome,4.186947293951185,blue,L1cam Interactions
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,2.1072782182794526e-4,0.0017992914017616864,2.5554043839758127,16,49,,Reactome,3.4550226676210927,blue,Antigen Processing Cross Presentation
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,1.9638402142324512e-4,0.0018012802114001267,2.906772486772487,13,35,,KEGG,4.186947293951185,blue,Variant Mutation Inactivated Vcp To 26s Proteasome Mediated Protein Degradation
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION,2.449046225218464e-4,0.001989103397555484,3.402576489533011,10,23,,Reactome,5.414201183431953,blue,Cytosolic Trna Aminoacylation
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,2.7272217522628436e-4,0.002162297246436969,2.8260288065843624,13,36,,Reactome,4.002706817797327,blue,Cellular Response To Heat Stress
REACTOME_SELECTIVE_AUTOPHAGY,3.123121421565138e-4,0.0024186033334446305,2.67226738934056,14,41,,Reactome,3.678240740740741,blue,Selective Autophagy
REACTOME_CELL_CYCLE_CHECKPOINTS,3.364171247595103e-4,0.002506507903491919,2.2044861763171624,20,71,,Reactome,2.810980392156863,blue,Cell Cycle Checkpoints
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,3.3871728425566473e-4,0.002506507903491919,2.0689229459344403,23,87,,Reactome,2.588372975708502,blue,Asparagine N Linked Glycosylation
REACTOME_DNA_REPLICATION_PRE_INITIATION,4.1553367206098417e-4,0.0028827648499230776,2.608641975308642,14,42,,Reactome,3.544921875,blue,DNA Replication Pre Initiation
GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN,4.1029755220183906e-5,0.002954142375853241,2.771682098765432,17,48,,GO:BP,3.927578732627821,blue,Response To Topologically Incorrect Protein
GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION,5.4912564318187176e-5,0.0036901243221821784,2.9347222222222222,15,40,,GO:BP,4.277647058823529,blue,Regulation Of Chromosome Organization
GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,6.976861071910196e-5,0.004395422475303424,2.0446112779446115,29,111,,GO:BP,2.5842020038457645,blue,Regulation Of Protein Catabolic Process
KEGG_MEDICUS_REFERENCE_DYNEIN_RECRUITMENT_TO_THE_KINETOCHORE,0.0021124988030777232,0.004436247486463219,3.4238425925925924,7,16,,KEGG,5.423743134769751,blue,Reference Dynein Recruitment To The Kinetochore
REACTOME_SIGNALING_BY_WNT,7.909687984545769e-4,0.005164560978144591,2.1241798941798944,19,70,,Reactome,2.6597922037340833,blue,Signaling By Wnt
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,8.795390973848598e-4,0.005456334611892718,2.2173456790123454,17,60,,Reactome,2.8127585255997793,blue,Er To Golgi Anterograde Transport
REACTOME_HCMV_EARLY_EVENTS,8.848110181447651e-4,0.005456334611892718,3.4781893004115227,8,18,,Reactome,5.596946564885497,blue,Hcmv Early Events
REACTOME_FORMATION_OF_PARAXIAL_MESODERM,9.670521207447111e-4,0.005458107732338793,2.776941457586619,11,31,,Reactome,3.8712355212355214,blue,Formation Of Paraxial Mesoderm
REACTOME_GASTRULATION,9.670521207447111e-4,0.005458107732338793,2.776941457586619,11,31,,Reactome,3.8712355212355214,blue,Gastrulation
REACTOME_PKR_MEDIATED_SIGNALING,0.0011273550619354251,0.006154249764336009,2.8984910836762685,10,27,,Reactome,4.131221719457014,blue,Pkr Mediated Signaling
REACTOME_DENGUE_VIRUS_GENOME_TRANSLATION_AND_REPLICATION,0.0011679754870879324,0.006273158664520669,2.381803542673108,14,46,,Reactome,3.094970703125,blue,Dengue Virus Genome Translation And Replication
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE,0.0013092780254547855,0.006318689601107878,2.6901620370370374,11,32,,Reactome,3.684868542011399,blue,p53 Dependent G1 DNA Damage Response
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,0.0013092780254547855,0.006318689601107878,2.6901620370370374,11,32,,Reactome,3.684868542011399,blue,Transcriptional Regulation By Runx3
REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY,0.0014200506678568431,0.0066602376393849125,2.5381381381381383,12,37,,Reactome,3.382325581395349,blue,Regulation Of Pten Stability And Activity
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,0.00147129339628179,0.006711516451532001,2.422310405643739,13,42,,Reactome,3.1640949953039046,blue,Transcriptional Regulation By Runx1
REACTOME_SIGNALING_BY_INTERLEUKINS,0.0015734424161593498,0.006986084327747514,1.8413943355119828,24,102,,Reactome,2.2076297686053783,blue,Signaling By Interleukins
REACTOME_KEAP1_NFE2L2_PATHWAY,0.0017039742220876224,0.00699417829736936,2.158876117496807,16,58,,Reactome,2.701162354705662,blue,Keap1 Nfe2l2 Pathway
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,0.0017451073721022991,0.00699417829736936,2.6086419753086423,11,33,,Reactome,3.5154440154440154,blue,Apc C Cdh1 Mediated Degradation Of Cdc20 And Other Apc C Cdh1 Targeted Proteins In Late Mitosis Early G1
REACTOME_METABOLISM_OF_POLYAMINES,0.0017451073721022991,0.00699417829736936,2.6086419753086423,11,33,,Reactome,3.5154440154440154,blue,Metabolism Of Polyamines
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,0.0017451073721022991,0.00699417829736936,2.6086419753086423,11,33,,Reactome,3.5154440154440154,blue,Neurotransmitter Receptors And Postsynaptic Signal Transmission
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,0.001764297228165244,0.00699417829736936,1.8556319205803742,23,97,,Reactome,2.2260094102199366,blue,Class I Mhc Mediated Antigen Processing Presentation
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,0.0018432226827777287,0.007137129690290508,2.471345029239766,12,38,,Reactome,3.250447227191413,blue,Abc Family Proteins Mediated Transport
REACTOME_UCH_PROTEINASES,0.0018432226827777287,0.007137129690290508,2.471345029239766,12,38,,Reactome,3.250447227191413,blue,Uch Proteinases
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,0.0023647458410504148,0.008202712136143627,2.407977207977208,12,39,,Reactome,3.128337639965547,blue,Degradation Of Beta Catenin By The Destruction Complex
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY,0.002518227234916883,0.008538063601107896,2.817333333333333,9,25,,Reactome,3.9375,blue,Nuclear Envelope Ne Reassembly
REACTOME_NEDDYLATION,0.002538343232761807,0.008538063601107896,1.9840375586854462,18,71,,Reactome,2.4123989218328843,blue,Neddylation
REACTOME_REGULATION_OF_RAS_BY_GAPS,0.0029715070218059884,0.008756741931516761,2.45957671957672,11,35,,Reactome,3.218951093951094,blue,Regulation Of Ras By Gaps
REACTOME_SIGNALING_BY_NOTCH4,0.0029715070218059884,0.008756741931516761,2.45957671957672,11,35,,Reactome,3.218951093951094,blue,Signaling By Notch4
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,0.0029715070218059884,0.008756741931516761,2.45957671957672,11,35,,Reactome,3.218951093951094,blue,Tnfr2 Non Canonical Nf Kb Pathway
REACTOME_REGULATION_OF_CDH1_FUNCTION,0.003000789995918606,0.008765465514393823,2.347777777777778,12,40,,Reactome,3.014950166112957,blue,Regulation Of Cdh1 Function
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,0.003768905597885261,0.010381837586143939,2.2905149051490516,12,41,,Reactome,2.9093825180433037,blue,Disorders Of Transmembrane Transporters
REACTOME_MAPK6_MAPK4_SIGNALING,0.003768905597885261,0.010381837586143939,2.2905149051490516,12,41,,Reactome,2.9093825180433037,blue,Mapk6 Mapk4 Signaling
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,0.003768905597885261,0.010381837586143939,2.2905149051490516,12,41,,Reactome,2.9093825180433037,blue,Transcriptional Regulation By Runx2
REACTOME_REGULATION_OF_PD_L1_CD274_EXPRESSION,0.003911327256089261,0.010589203059168488,2.0594541910331383,15,57,,Reactome,2.522408963585434,blue,Regulation Of Pd L1 Cd274 Expression
GOBP_PROTEIN_STABILIZATION,2.2507376741436706e-4,0.012174636539655306,2.3875706214689267,18,59,,GO:BP,3.1393728222996518,blue,Protein Stabilization
GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE,2.294822363625504e-4,0.012174636539655306,3.707017543859649,9,19,,GO:BP,6.320689655172414,blue,Positive Regulation Of Telomere Maintenance
REACTOME_APOPTOSIS,0.004588495937510063,0.012322331832184282,1.9281266774020394,17,69,,Reactome,2.314305259957434,blue,Apoptosis
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,0.004681323421418156,0.012471045594657967,3.0434156378600825,7,18,,Reactome,4.432768752160388,blue,Regulation Of Insulin Like Growth Factor Igf Transport And Uptake By Insulin Like Growth Factor Binding Proteins Igfbps
REACTOME_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION,0.005068678697070386,0.013290315008853845,1.9564814814814817,16,64,,Reactome,2.3556430446194225,blue,Regulation Of Homotypic Cell Cell Adhesion
REACTOME_CIRCADIAN_CLOCK,0.005777989441803205,0.014576291546367177,2.1839793281653748,12,43,,Reactome,2.7186796699174796,blue,Circadian Clock
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,0.005777989441803205,0.014576291546367177,2.1839793281653748,12,43,,Reactome,2.7186796699174796,blue,Mitotic G1 Phase And G1 S Transition
REACTOME_PTEN_REGULATION,0.005777989441803205,0.014576291546367177,2.1839793281653748,12,43,,Reactome,2.7186796699174796,blue,Pten Regulation
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,0.005777989441803205,0.014576291546367177,2.1839793281653748,12,43,,Reactome,2.7186796699174796,blue,Signaling By The B Cell Receptor Bcr
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,0.006021448757742343,0.015076258919760903,2.2653996101364524,11,38,,Reactome,2.8565708565708565,blue,Cellular Response To Hypoxia
GOBP_RESPONSE_TO_TYPE_I_INTERFERON,3.123121421565138e-4,0.015740531964688297,2.67226738934056,14,41,,GO:BP,3.678240740740741,blue,Response To Type I Interferon
REACTOME_NEURONAL_SYSTEM,0.006588241355458534,0.016250995343464386,2.0762660619803475,13,49,,Reactome,2.5390185905750107,blue,Neuronal System
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,3.3934570330495573e-4,0.016288593758637875,2.551932367149758,15,46,,GO:BP,3.4383301707779887,blue,Positive Regulation Of Protein Containing Complex Assembly
REACTOME_CLEC7A_DECTIN_1_SIGNALING,0.007060167519439929,0.017160845138492673,2.1343434343434344,12,44,,Reactome,2.6322674418604652,blue,Clec7a Dectin 1 Signaling
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,0.007452399800256959,0.017739410969650985,2.6086419753086423,8,24,,Reactome,3.486641221374046,blue,Activation Of Nmda Receptors And Postsynaptic Events
REACTOME_SYNTHESIS_OF_DNA,0.007458010617871285,0.017739410969650985,2.2073124406457745,11,39,,Reactome,2.7530336458907887,blue,Synthesis Of Dna
REACTOME_RHO_GTPASE_CYCLE,0.007661722691307118,0.018094706781597664,1.7390946502057612,20,90,,Reactome,2.0262857142857142,blue,Rho Gtpase Cycle
REACTOME_DOWNSTREAM_TCR_SIGNALING,0.009148680508956798,0.021304269996381915,2.1521296296296297,11,40,,Reactome,2.6566369324990013,blue,Downstream Tcr Signaling
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT,5.465477952501404e-4,0.022253531557008457,2.5479758828596037,14,43,,GO:BP,3.4207974137931036,blue,Positive Regulation Of Intracellular Transport
GOBP_CYTOPLASMIC_MICROTUBULE_ORGANIZATION,5.519229056797732e-4,0.022253531557008457,3.682788671023965,8,17,,GO:BP,6.222222222222222,blue,Cytoplasmic Microtubule Organization
GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION,5.777180685114906e-4,0.02239768511767625,3.3539682539682536,9,21,,GO:BP,5.261494252873563,blue,Positive Regulation Of Protein Polymerization
GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,6.004267371333755e-4,0.02241593151964602,2.762091503267974,12,34,,GO:BP,3.8498942917547567,blue,Regulation Of Transmembrane Transporter Activity
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,0.009878646499835211,0.022531433455103597,2.347777777777778,9,30,,Reactome,2.9917898193760264,blue,Translocation Of Slc2a4 Glut4 To The Plasma Membrane
HALLMARK_MTORC1_SIGNALING,0.0018856409035886382,0.02262769084306366,1.910981912144703,21,86,,Hallmark,2.306950880444856,blue,mTORC1 Signaling
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,0.011169068757676232,0.025051942024292114,1.9564814814814815,13,52,,Reactome,2.3398184176394294,blue,Ub Specific Processing Proteases
GOBP_CELL_RECOGNITION,8.698320669294297e-4,0.0302341628780988,3.2015151515151516,9,22,,GO:BP,4.8541114058355435,blue,Cell Recognition
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING,0.014561871959994076,0.031901995807092284,1.9564814814814817,12,48,,Reactome,2.334625322997416,blue,Interleukin 1 Family Signaling
REACTOME_RHOBTB_GTPASE_CYCLE,0.014926793762238422,0.03248772760016597,2.762091503267974,6,17,,Reactome,3.7851239669421486,blue,Rhobtb Gtpase Cycle
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION,0.0011690633186586888,0.03801341371638575,1.8782222222222222,24,100,,GO:BP,2.268292682926829,blue,Positive Regulation Of Protein Localization
REACTOME_SIGNALING_BY_NOTCH,0.01901396159202743,0.04007372917813376,1.9564814814814817,11,44,,Reactome,2.3294723294723294,blue,Signaling By Notch
GOSLIM_TELOMERE_ORGANIZATION,0.004797589065352762,0.043466723173202534,2.4456018518518516,10,32,,GO Slim,3.1835664335664338,blue,Telomere Organization
GOSLIM_TRNA_METABOLIC_PROCESS,0.005777989441803205,0.043466723173202534,2.1839793281653748,12,43,,GO Slim,2.7186796699174796,blue,Trna Metabolic Process
