pathway,pval,padj,log2err,ES,NES,size,leadingEdge,database,contrast,dedup_status,merged_into,overlap_jaccard
GOBP_TRANSLATIONAL_INITIATION,0.021071752951861943,0.14735282560663743,0.13346262248139695,0.37789056460734516,1.5005301655503904,61,EPRS1;ABCE1;HSPB1;DDX1;EIF2S3;GAPDH;EIF2B1;MCTS1;EIF3J;RPL13A;MTIF2;EIF3C;EIF2S1;EIF3I;IMPACT;EIF1AX;PPP1CA;RPS3,GO:BP,Training_Young,NA,NA,NA
GOBP_TRICARBOXYLIC_ACID_CYCLE,0.5620715917745621,0.823480816478036,0.022294926271816985,0.28374259583130973,0.9305308146367771,26,IDH3B;IDH3G;IDH3A;FH;SDHA;NNT;MDH2;OGDH;SDHD;SUCLA2;ACO2;SDHC;IDH2;SDHB;PDHB;SUCLG1,GO:BP,Training_Young,NA,NA,NA
GOBP_TRNA_PROCESSING,0.16197454685692247,0.48989847607645876,0.047656785478466246,0.4518235061058142,1.2834752330993913,15,RTCB;DDX1;SARS1;FAM98A;AARS1,GO:BP,Training_Young,NA,NA,NA
GOBP_TYPE_II_INTERFERON_PRODUCTION,0.22104655636783377,0.5676906179138322,0.040051507693587673,0.4039912378120934,1.2069294171675735,18,PSMA3;IL18;PSMA7;PSMA5;PSMA6;PSMB3;HSPD1;PSMA1;PSMB4;PSMB2;PSMA2;PSMA4,GO:BP,Training_Young,NA,NA,NA
GOBP_TYPE_I_INTERFERON_PRODUCTION,0.39918573090345094,0.7249381186890492,0.028336955112915632,0.3452852453412216,1.0429652031533707,19,TOMM70;MAVS;GAPDH;CUL3;HSPD1;HSP90AA1;DHX9;NPLOC4,GO:BP,Training_Young,NA,NA,NA
GOBP_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.22254279669167149,0.568464242326394,0.03989470104479694,0.3875660233215871,1.2012028174257954,21,LGALS3;ANXA1;PSMA3;IL18;PSMA7;PSMA5;PSMA6;PSMB3;OPA1;PSMA1;PSMB4;PSMB2;PSMA2;PSMA4,GO:BP,Training_Young,NA,NA,NA
GOBP_T_CELL_DIFFERENTIATION,0.3782673637042569,0.7136888627863738,0.028626147089758785,0.3057072236394968,1.0449578068298668,31,ANXA1;PRKDC;PSMA3;IL18;PSMA7;PRDX2;PSMA5;PSMA6;PSMB3;CLPTM1;OPA1;PSMA1;PSMB4;PSMB2;PSMA2;PSMA4,GO:BP,Training_Young,NA,NA,NA
GOBP_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE,0.136013851481339,0.457712141845052,0.05232495865480885,0.4389563633454685,1.311388213872506,18,ANXA1;PSMA3;IL18;PSMA7;PSMA5;PSMA6;PSMB3;OPA1;PSMA1;PSMB4;PSMB2;PSMA2;PSMA4,GO:BP,Training_Young,NA,NA,NA
GOBP_T_CELL_DIFFERENTIATION_IN_THYMUS,0.012504809542131588,0.10721514963949344,0.17905449926999345,0.574610548063138,1.7166569691661344,18,PRKDC;PSMA3;PSMA7;PSMA5;PSMA6;PSMB3;CLPTM1;PSMA1;PSMB4;PSMB2;PSMA2;PSMA4,GO:BP,Training_Young,NA,NA,NA
GOBP_T_CELL_HOMEOSTASIS,0.04977812077947135,0.2426974279436474,0.08874034980661445,0.5186726953425617,1.4989374717680017,16,PPP2R1A;PSMA3;PSMA7;PSMA5;PSMA6;PSMB3;PSMA1;PPP2CA;PSMB4;PSMB2;PSMA2;PSMA4,GO:BP,Training_Young,NA,NA,NA
GOBP_T_CELL_MEDIATED_IMMUNITY,0.5593677717810331,0.820739022285861,0.02256581272299105,0.31425146063663006,0.9248787885363001,17,USP5;HPRT1;YWHAG;IL18;STX7;PRKAA1,GO:BP,Training_Young,NA,NA,NA
GOBP_T_CELL_PROLIFERATION,0.42708734128510967,0.7375289426481516,0.02701181770763379,0.34002200995676457,1.015820463146144,18,MSN;LGALS3;ANXA1;IL18;PRDX2,GO:BP,Training_Young,NA,NA,NA
GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY,0.5772746157041961,0.8309383519479379,0.02325879549709792,-0.3066635770359533,-0.9157803433459282,17,CD81;CRKL;UBE2N;CACNB3,GO:BP,Training_Young,NA,NA,NA
GOBP_T_CELL_SELECTION,0.04531430775163903,0.22811624188846044,0.09310012870111214,0.5351612971212147,1.5202092438447945,15,PSMA3;PSMA7;PSMA5;PSMA6;PSMB3;OPA1;PSMA1;PSMB4;PSMB2;PSMA2;PSMA4,GO:BP,Training_Young,NA,NA,NA
GOBP_T_HELPER_17_TYPE_IMMUNE_RESPONSE,0.017354415734670267,0.12865754822845776,0.15181288128745332,0.580446826828938,1.6488498634942679,15,PSMA3;PSMA7;PSMA5;PSMA6;PSMB3;OPA1;PSMA1;PSMB4;PRKCQ;PSMB2;PSMA2;PSMA4,GO:BP,Training_Young,NA,NA,NA
GOBP_T_HELPER_1_TYPE_IMMUNE_RESPONSE,0.10239105283455457,0.3943655394330891,0.06095311560061419,0.4832389319785591,1.3727156566277214,15,ANXA1;PSMA3;IL18;PSMA7;PSMA5;PSMA6;PSMB3;PSMA1;PSMB4;PSMB2;PSMA2;PSMA4,GO:BP,Training_Young,NA,NA,NA
GOBP_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY,0.9969147705360586,1,0.013946265525776174,0.15628204558572867,0.4439435579972178,15,TSG101;PLAA;CHMP4B;CHMP2A;SNF8;CHMP6,GO:BP,Training_Young,NA,NA,NA
GOBP_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS,0.6505469199769718,0.8563942097427159,0.020147883872822805,0.27127326013847475,0.8723016493317703,24,CBR1;AKR1C3;AKR1C1,GO:BP,Training_Young,NA,NA,NA
GOBP_VACUOLAR_TRANSPORT,0.5095211684229987,0.7911620032520892,0.02339282467453066,0.2670816453383933,0.9635952561597113,39,AP1M1;BIN1;AP2M1;HSPA8;SCARB2;TSG101;STBD1,GO:BP,Training_Young,NA,NA,NA
GOBP_VACUOLE_ORGANIZATION,0.967741935483871,0.9989111174234739,0.013724521941853618,0.17290395225493566,0.6457323428557996,45,LAMTOR1;ANXA2;SCARB2;SEC22B;BAG3;TMEM63A;STBD1,GO:BP,Training_Young,NA,NA,NA
GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM,0.600633619083116,0.8400351041361026,0.020922713038806103,0.2616040246414483,0.909201248911733,33,SLC16A1;STUB1;ATP1A2;PRKAA1;PLEC;SLC2A4;AKAP12;MAP2K1,GO:BP,Training_Young,NA,NA,NA
GOBP_VESICLE_LOCALIZATION,0.006870937790157846,0.07207175171378337,0.23835292164691088,0.46168703708258596,1.6817974824453459,41,DCTN2;DCTN1;KIF5B;SNAP29;PREB;TSG101;TFG;YKT6;TRAPPC3;SLC2A4;MYO1C;TMED9;PAFAH1B1;CUL3;FYCO1;MAP2K1,GO:BP,Training_Young,NA,NA,NA
GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE,0.030572540300166758,0.17732073374096718,0.11155506943652808,0.40686307753100226,1.4918383901580607,42,CAPN2;CLTB;BIN1;RABEP1;CANX;AP2M1;SNAP29;RAP1B;AP2A1;CALM1;PLAA;SLC2A4;PFN2;AP2B1,GO:BP,Training_Young,NA,NA,NA
GOBP_VESICLE_MEDIATED_TRANSPORT_TO_THE_PLASMA_MEMBRANE,0.08957169459962756,0.3590150035578568,0.0642148359994021,0.38321421188117766,1.3503517622229906,35,EHBP1L1;ARHGAP1;RABEP1;ACSL3;SCARB2;COMMD6;SPTBN1;ARL3,GO:BP,Training_Young,NA,NA,NA
GOBP_VESICLE_ORGANIZATION,0.06566200215285253,0.2890300630478241,0.07407057399217715,0.31345820445240236,1.318276247988768,84,AP1M1;ANXA1;LAMTOR1;AP2M1;ANXA2;SNAP29;SEC23A;EEA1;SCARB2;SEC22B;PREB;TSG101;TFG;AP1B1;STX7;YKT6;TRAPPC3;SLC2A4;SURF4;TMED9;PAFAH1B1;PICALM;CUL3;S100A10;VAPA,GO:BP,Training_Young,NA,NA,NA
GOBP_VIRION_ASSEMBLY,0.9012155122515917,0.9702137741352116,0.015411524348963916,0.2317694249277234,0.6698017438624506,16,TSG101;RAB1B;CHMP4B;SPCS1;PDCD6IP;CHMP2A;CHMP6,GO:BP,Training_Young,NA,NA,NA
GOBP_WNT_SIGNALING_PATHWAY,0.19943268601352826,0.5348157171471082,0.04550086429316112,-0.31002978955605043,-1.1812664657395913,44,EMD;UBE2B;CAV1;PFDN5;COL1A1;EPM2A;COL6A1,GO:BP,Training_Young,NA,NA,NA
GOBP_WOUND_HEALING,0.7009972801450589,0.8690860675098928,0.018174736567830738,0.21415318060770958,0.878530434993362,74,NACA;HSPB1;PDIA3;FLNA;ANXA1;VCL;F13A1;ANXA2;CLIC1;TLN1;PLEC;PRDX2;LMAN1;TRIM72;PAK1;PPIA;S100A10,GO:BP,Training_Young,NA,NA,NA
GOBP_XENOBIOTIC_METABOLIC_PROCESS,0.44377665761923224,0.7483846609513023,0.026483277395066104,0.3334125937809746,1.0071027890665332,19,CBR1;AKR1C1,GO:BP,Training_Young,NA,NA,NA
HALLMARK_OXIDATIVE_PHOSPHORYLATION,4.885584304867988e-8,1.7588103497524756e-6,0.7195128263389107,-0.43508195081998263,-2.0851014841124544,155,MAOB;TOMM22;NDUFA3;NDUFV2;MGST3;VDAC1;NDUFA6;VDAC3;NDUFS7;NDUFS6;NDUFB7;NDUFB4;ECI1;NDUFB6;COX7B;NDUFS1;NDUFB3;NDUFA8;NDUFV1;NDUFS3;NDUFA2;NDUFA9;NDUFC2;COX6B1;NDUFB5;NDUFA5;NDUFS2;NDUFS8;COX5B;NDUFA7;UQCR11;COX6C;VDAC2;NDUFS4;NDUFB8;NDUFAB1;COX4I1;MTX2;NDUFB1;IDH1;COX7C;COX5A,Hallmark,Training_Young,kept,NA,NA
HALLMARK_MYC_TARGETS_V1,1.4879947210037214e-4,0.0026783904978066983,0.5188480777437918,0.38761470162209055,1.7446731700603155,128,CCT5;EPRS1;KPNB1;ABCE1;HPRT1;TOMM70;CCT2;CCT7;CCT4;SLC25A3;CANX;TCP1;CCT3;PRDX3;TUFM;RPS6;SSBP1;EEF1B2;AIMP2;HSP90AB1;RPS2;NME1;EIF3J;PSMD1;ETF1;RUVBL2;PSMC6;PSMD3;PSMA7;TARDBP;HDDC2;HSPE1;PSMA6;DHX15;RAN;PSMC4;FAM120A;EIF2S1;PPIA;PSMB3;EIF1AX;RPS3;SRM;HSPD1;YWHAQ;PSMA1;RPL14;RPL34;RAD23B;PSMD14;YWHAE;PSMD8,Hallmark,Training_Young,kept,NA,NA
HALLMARK_MYOGENESIS,3.808163006196895e-4,0.004569795607436274,0.49849310876659025,-0.3801072986775049,-1.7098373682619148,103,MYLK;COL4A2;COL3A1;MYL2;COL1A1;GABARAPL2;MYH3;MYL3;MAPK12;SORBS1;TNNC1;COX7A1;SGCD;SGCG;TNNI1;TNNT1;MYOM2;TPM3;MYH7;MYOM1;PVALB;GPX3;MYH1;ACTN3;LAMA2;CACNG1;COL6A3;SYNGR2;COX6A2;ACTN2;COL6A2;CRAT;SGCA;ACTA1;PDLIM7;PGAM2;SOD3;TPM2;MYOZ1;ITGA7;APOD;DTNA;MYL1;SSPN;FDPS;MB,Hallmark,Training_Young,kept,NA,NA
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,6.810683867016925e-4,0.006129615480315233,0.47727081536286214,0.5530416621679737,1.9087053204089226,32,DCTN1;TARS1;TUBB2A;HYOU1;KIF5B;DNAJA4;HSP90B1;HSPA5;PREB;YWHAZ;BAG3;ERO1A;CALR;RPS14;EIF2S1,Hallmark,Training_Young,kept,NA,NA
HALLMARK_MITOTIC_SPINDLE,9.86596536959436e-4,0.00710349506610794,0.45505986738722953,0.5323658701926024,1.8783344290401722,35,DYNC1H1;FSCN1;EZR;BIN1;MARCKS;FLNA;KIF5B;VCL;GSN;FLNB;SPTBN1;SPTAN1;PXN;PAFAH1B1;SEPTIN9;LRPPRC;CTTN;CLIP1;YWHAE;MAPRE1,Hallmark,Training_Young,kept,NA,NA
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0016675921488883052,0.010005552893329831,0.45505986738722953,-0.4546707145785428,-1.7676407207789284,48,COL4A1;MYLK;FBN1;LAMC1;COL4A2;COL3A1;COL1A1;COL1A2;CAP2;TGFBI;SGCD;SGCG;NID2;BGN;DCN;LAMA2;COL6A3;COL6A2;SGCB;SNTB1;FBLN2;TPM2;TGM2;TPM1;GPC1,Hallmark,Training_Young,kept,NA,NA
HALLMARK_MTORC1_SIGNALING,0.0026243881727346413,0.013496853459778156,0.4317076958033464,0.3816887348361802,1.6116504343319307,86,CCT6A;EPRS1;HPRT1;ACTR2;GBE1;CANX;HSPA4;HSP90B1;SERPINH1;GAPDH;ACSL3;PSMC2;HSPA5;ACACA;GSR;PSMA3;ETF1;ERO1A;CALR;PSMC6;STIP1;YKT6;HSPE1;PSMC4;NAMPT;CACYBP;PPIA;PSMD13;PSMB5;UFM1;HSPD1;HSPA9;ACTR3;RDH11;PSMD14;PFKL;GPI,Hallmark,Training_Young,kept,NA,NA
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.009247272054743851,0.036989088218975404,0.20454413181854614,0.4707284113304181,1.6379298140132834,33,PRKAG1;ACTR2;PRKAA2;AP2M1;HSP90B1;CLTC;ACACA;CALR;PFN1;CSNK2B;PPP1CA;PRKAR2A;YWHAB;ACTR3;CFL1,Hallmark,Training_Young,kept,NA,NA
HALLMARK_UV_RESPONSE_DN,0.008751334044823906,0.036989088218975404,0.22623238004642038,-0.5758803961148682,-1.7208215990934286,17,LAMC1;CAV1;COL3A1;COL1A1;COL1A2;CAP2,Hallmark,Training_Young,kept,NA,NA
HALLMARK_ADIPOGENESIS,0.03962001853568119,0.12966551520768388,0.10954123067857044,-0.2973961735870993,-1.3467318951898275,107,COL4A1;MGST3;MYLK;NDUFB7;COX7B;NDUFS3;G3BP2;NDUFA5;QDPR;SORBS1;UQCR11;NDUFAB1;COQ9;IDH1;GPX3;HADH;TALDO1;CAVIN2;CRAT;IMMT;CYC1;PPM1B;UQCRQ;CMBL;ATL2;SAMM50;GPD2;NMT1;COQ3;CPT2;ITGA7;LPCAT3;SSPN;MCCC1;COL15A1;UQCRC1;STOM;ME1;UQCR10,Hallmark,Training_Young,NA,NA,NA
HALLMARK_ALLOGRAFT_REJECTION,0.061814191660570596,0.17902939007994448,0.07719383524366169,0.4248959613244138,1.425022570634178,28,ABCE1;DARS1;FLNA;NME1;EIF3J;IL18;AARS1;MTIF2;TPD52;RARS1;EIF5A;CAPG,Hallmark,Training_Young,NA,NA,NA
HALLMARK_ANDROGEN_RESPONSE,0.2785619761799735,0.5014115571239524,0.03795368909697665,-0.32976848125488034,-1.125535889500196,28,H1-0;UBE2I;XRCC6;DHCR24;ACTN1;DBI;FKBP5;SORD;GPD1L;XRCC5;KRT19;IDI1;KRT8;RPS6KA3,Hallmark,Training_Young,NA,NA,NA
HALLMARK_APICAL_JUNCTION,0.37474616946649436,0.5865592217736434,0.02859075033596515,0.28991031930045674,1.047602432742798,39,MSN;FSCN1;YWHAH;FLNC;VCL,Hallmark,Training_Young,NA,NA,NA
HALLMARK_APOPTOSIS,0.25468577728776187,0.48256252538733824,0.03597394338037907,0.31643977600098677,1.138678021478223,38,HSPB1;LGALS3;ANXA1;BCAP31;GSN;DNAJA1;GSR;SPTAN1;ETF1;IL18;TSPO;ADD1;PAK1;CLU,Hallmark,Training_Young,NA,NA,NA
HALLMARK_BILE_ACID_METABOLISM,0.3249305703909421,0.5570238349559007,0.0340697060515337,-0.3392520753344839,-1.0920996147837858,22,ISOC1;ALDH1A1;IDH1;ALDH9A1;DHCR24,Hallmark,Training_Young,NA,NA,NA
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.7696390658174098,0.8658439490445861,0.01913435300778884,-0.27016719705112957,-0.7814504211232711,15,NIBAN1;ACSS2;FABP5;ETHE1,Hallmark,Training_Young,NA,NA,NA
HALLMARK_COAGULATION,0.06464950197331329,0.17902939007994448,0.07649292498331117,0.4573035473882705,1.4357289080125575,22,S100A13;CAPN2;ANXA1;GSN,Hallmark,Training_Young,NA,NA,NA
HALLMARK_COMPLEMENT,0.4406468210216832,0.6609702315325248,0.025690754858072717,0.27988932678621703,1.007154754327748,38,S100A13;LGALS3;LAP3;HSPA5;CALM1;PFN1;USP15;CLU,Hallmark,Training_Young,NA,NA,NA
HALLMARK_DNA_REPAIR,0.24574704142011836,0.48256252538733824,0.03685891316344953,0.33786785042440765,1.1583871600677584,31,HPRT1;DDB1;BCAP31;BOLA2;NME1;TSG101;DCTN4;SEC61A1;AK1;GMPR2,Hallmark,Training_Young,NA,NA,NA
HALLMARK_E2F_TARGETS,0.802317028319235,0.8731100268625623,0.016400553154943712,0.2297795055430225,0.7930349461044575,32,TUBB;PRKDC;CSE1L;NME1;IPO7;RAN;EIF2S1,Hallmark,Training_Young,NA,NA,NA
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.519798281658573,0.719720697681101,0.023235634217148478,0.30934697457461424,0.9533012754856475,20,MAPT;SLC16A1;FLNB;ARL3;PDLIM3;FKBP4,Hallmark,Training_Young,NA,NA,NA
HALLMARK_ESTROGEN_RESPONSE_LATE,0.5761050490105419,0.7434041440533664,0.021451270572157146,0.2666734555782587,0.9279074578546727,33,HPRT1;MAPT;RABEP1;SLC16A1;FLNB,Hallmark,Training_Young,NA,NA,NA
HALLMARK_FATTY_ACID_METABOLISM,0.9995402298850574,0.9995402298850574,0.016450661938834713,-0.13007459614991532,-0.5633960357357217,83,MAOA;ECI1;ALDH1A1;IDH1;ALDH9A1;HADH;HSDL2;DHCR24;MDH1;CPT1A;PRDX6;CRAT;ADSL;HADHB;GPD2;CPT2;SUCLG2,Hallmark,Training_Young,NA,NA,NA
HALLMARK_G2M_CHECKPOINT,0.5988533382652118,0.7434041440533664,0.020851076639659922,0.2630882722281692,0.9154325815640769,33,KPNB1;MARCKS;KIF5B;HSPA8;PRMT5;PAFAH1B1;CUL3;RAD23B;MAP3K20;SYNCRIP;GSPT1;ILF3;XPO1;CUL1,Hallmark,Training_Young,NA,NA,NA
HALLMARK_GLYCOLYSIS,0.9834562129113469,0.9995402298850574,0.013133319906862577,0.1609184383612257,0.6425227557131339,64,ME2;GYS1;HSPA5;ERO1A;UGP2;PSMC4;AKR1A1;PPIA;CYB5A;GMPPB;RARS1;FKBP4;COPB2;FAM162A;FBP2;MDH2;BPNT1;ENO1;MIF;SLC37A4;PGK1;PYGL;PKM,Hallmark,Training_Young,NA,NA,NA
HALLMARK_HEME_METABOLISM,0.13438556933483653,0.3225253664036077,0.05733266698716463,-0.32421705111439847,-1.2456737856960751,46,H1-0;MGST3;HAGH;BCAM;TNS1;MPP1;FN3K;BPGM;SELENBP1;NEK7;GLRX5;HEBP1;ALDH6A1,Hallmark,Training_Young,NA,NA,NA
HALLMARK_HYPOXIA,0.16929982046678635,0.3809245960502693,0.044723845459596276,0.30810358619392864,1.2091559515982082,57,S100A4;GBE1;ANXA2;GAPDH;GYS1;PRDX5;HSPA5;PHKG1;CAVIN1;NAGK;HK1;ERO1A;STBD1;UGP2,Hallmark,Training_Young,NA,NA,NA
HALLMARK_IL2_STAT5_SIGNALING,0.6871199557766722,0.8245439469320066,0.01871111340734928,0.2537392526797466,0.8573448798879318,29,HUWE1;ANXA4;AHCY;GLIPR2;CTSZ;PLEC;MYO1C;AHNAK;CKAP4;CAPG;FAH;S100A1,Hallmark,Training_Young,NA,NA,NA
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.7258153676064124,0.8428823623816403,0.01789807077807757,0.24680558535986297,0.8339171125528899,29,PSME1;PSME2;LAP3;SAMHD1;PSMA3,Hallmark,Training_Young,NA,NA,NA
HALLMARK_P53_PATHWAY,0.8246039142590866,0.8731100268625623,0.01619873075068603,0.234813561207497,0.7630790283231913,25,S100A4;EPHX1;SEC61A1;S100A10;RRAD;AK1;HINT1;FAM162A,Hallmark,Training_Young,NA,NA,NA
HALLMARK_PEROXISOME,0.5794066317626527,0.7434041440533664,0.023993103399035053,-0.25150641338187335,-0.9219543129036678,37,ISOC1;ALDH1A1;IDH1;ALDH9A1;DHCR24;CRAT;PEX11B;TTR;CTBP1;FDPS;NUDT19;FIS1;CNBP;VPS4B;IDI1,Hallmark,Training_Young,NA,NA,NA
HALLMARK_PROTEIN_SECRETION,0.3509970457902511,0.5743588022022291,0.029783261056243765,0.30210962642487615,1.0659265449398727,35,ATP1A1;AP2M1;CLTC;SEC22B;TSG101;ARCN1;STX7;YKT6;LMAN1;AP2B1;TPD52;COPB2;SEC31A,Hallmark,Training_Young,NA,NA,NA
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.021149327066866053,0.0761375774407178,0.14464557226410138,-0.4915713443004906,-1.5824365266447196,22,NDUFA6;NDUFB4;NDUFS2;GPX3;PRDX6;GLRX;OXSR1;PTPA;FTL;TXNRD1;TXN,Hallmark,Training_Young,NA,NA,NA
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.07980332829046899,0.20520855846120598,0.06877409317542343,0.4894212030496007,1.4167336300458715,16,TUBB2A;MARCKS;IL18;TRIP10;NAMPT,Hallmark,Training_Young,NA,NA,NA
HALLMARK_UV_RESPONSE_UP,0.20703554415536826,0.43842821115254454,0.040430288270521385,0.32299908279485,1.1804542523072346,41,CLTB;TARS1;EIF2S3;DNAJA1;EPHX1;STIP1;YKT6;HSPA2;RRAD;PRKACA;PDLIM3;PSMC3;FKBP4,Hallmark,Training_Young,NA,NA,NA
HALLMARK_XENOBIOTIC_METABOLISM,0.483384228489312,0.6960732890246093,0.023779672483264055,0.2514795222768418,0.9834311912835009,56,CBR1;AKR1C3;HPRT1;DDAH2;GART;DHRS7;GSR;AHCY;EPHX1;ECH1;CYB5A;AKR1C2;CNDP2,Hallmark,Training_Young,NA,NA,NA
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I,4.114502040162963e-23,4.291569671078438e-22,1.2462327719164756,-0.8678604985766525,-3.244775794076906,41,NDUFA3;NDUFV2;NDUFA6;NDUFS7;MT-ND1;NDUFS6;NDUFB7;NDUFB4;MT-ND4;NDUFB9;NDUFB6;NDUFB10;NDUFS1;MT-ND3;NDUFB3;NDUFA8;NDUFV1;NDUFS3;NDUFA2;NDUFA9;NDUFC2;NDUFS5;NDUFA12;NDUFB5;NDUFA5;NDUFS2;NDUFS8;NDUFA7;NDUFA10;NDUFB11;NDUFS4;NDUFB8;MT-ND2;NDUFAB1;NDUFB1;NDUFV3,KEGG,Training_Young,kept,NA,NA
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I,6.13081381582634e-23,4.291569671078438e-22,1.237896673195293,-0.8661265644193296,-3.2447307908482546,42,NDUFA3;NDUFV2;NDUFA6;NDUFS7;MT-ND1;NDUFS6;NDUFB7;NDUFB4;MT-ND4;NDUFB9;NDUFB6;NDUFB10;NDUFS1;MT-ND3;NDUFB3;NDUFA8;NDUFV1;NDUFS3;NDUFA2;NDUFA9;NDUFC2;NDUFS5;NDUFA12;NDUFB5;NDUFA5;NDUFS2;NDUFS8;NDUFA7;NDUFA10;NDUFB11;NDUFS4;NDUFB8;MT-ND2;NDUFAB1;NDUFB1;NDUFV3,KEGG,Training_Young,redundant,KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I,0.9777777777777777
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I,4.114502040162963e-23,4.291569671078438e-22,1.2462327719164756,-0.8678604985766525,-3.244775794076906,41,NDUFA3;NDUFV2;NDUFA6;NDUFS7;MT-ND1;NDUFS6;NDUFB7;NDUFB4;MT-ND4;NDUFB9;NDUFB6;NDUFB10;NDUFS1;MT-ND3;NDUFB3;NDUFA8;NDUFV1;NDUFS3;NDUFA2;NDUFA9;NDUFC2;NDUFS5;NDUFA12;NDUFB5;NDUFA5;NDUFS2;NDUFS8;NDUFA7;NDUFA10;NDUFB11;NDUFS4;NDUFB8;MT-ND2;NDUFAB1;NDUFB1;NDUFV3,KEGG,Training_Young,redundant,KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I,0.9777777777777777
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_TDP43_TO_ELECTRON_TRANSFER_IN_COMPLEX_I,1.9294515853375905e-21,1.012962082302235e-20,1.1953444825884847,-0.8531400540412108,-3.196080014136652,42,NDUFA3;NDUFV2;NDUFA6;NDUFS7;MT-ND1;NDUFS6;NDUFB7;NDUFB4;MT-ND4;NDUFB9;NDUFB6;NDUFB10;NDUFS1;MT-ND3;NDUFB3;NDUFA8;NDUFV1;NDUFS3;NDUFA2;NDUFA9;NDUFC2;NDUFS5;NDUFA12;NDUFB5;NDUFA5;NDUFS2;NDUFS8;NDUFA7;NDUFA10;NDUFB11;NDUFS4;NDUFB8;MT-ND2;NDUFAB1;NDUFB1;NDUFV3,KEGG,Training_Young,redundant,KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I,0.9777777777777777
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I,9.005963502144915e-17,3.782504670900864e-16,1.0574635727508575,-0.7996688305017022,-3.0368466082014693,44,NDUFA3;NDUFV2;NDUFA6;NDUFS7;MT-ND1;NDUFS6;NDUFB7;NDUFB4;MT-ND4;NDUFB9;NDUFB6;NDUFB10;NDUFS1;MT-ND3;NDUFB3;NDUFA8;NDUFV1;NDUFS3;NDUFA2;NDUFA9;NDUFC2;NDUFS5;NDUFA12;NDUFB5;NDUFA5;NDUFS2;NDUFS8;NDUFA7;NDUFA10;NDUFB11;NDUFS4;NDUFB8;MT-ND2;NDUFAB1;NDUFB1;NDUFV3,KEGG,Training_Young,redundant,KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I,0.8627450980392157
KEGG_MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS,1.2899650090282822e-11,4.5148775315989874e-11,0.8753251320246591,-0.6905173776221816,-2.7003856233477603,50,NDUFV2;NDUFA6;NDUFS7;NDUFS6;NDUFB7;NDUFB9;NDUFB10;NDUFS1;NDUFB3;NDUFA8;NDUFV1;NDUFS3;NDUFA2;NDUFA9;NDUFC2;COX6B1;NDUFA12;NDUFS2;NDUFS8;NDUFA10;NDUFB11;NDUFS4;NDUFB8;COX4I1;COX5A;NDUFA13;COX6A2;COA6;NDUFA1;CYC1;UQCRQ;UQCRC2;NDUFAF2,KEGG,Training_Young,kept,NA,NA
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV,2.0807747157159772e-7,3.90989123546171e-7,0.6901324587967956,-0.8272763221875159,-2.389116029655015,15,MT-CO3;COX7B;COX6B1;MT-CO2;COX5B;COX6C;COX7A1;COX4I1;COX7C;MT-CO1;COX5A;COX7A2;COX6A2,KEGG,Training_Young,kept,NA,NA
