pathway,pval,padj,foldEnrichment,overlap,size,overlapGenes,database,odds_ratio,dedup_status,merged_into,overlap_jaccard,module,Description
GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,6.205906464100577e-7,2.5547648277214043e-5,5.2496884088076445,12,29,,GO:BP,8.814362108479756,kept,NA,NA,green,Inner Mitochondrial Membrane Organization
GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,2.186994588416433e-6,8.643002613421744e-5,4.757530120481928,12,32,,GO:BP,7.48051948051948,kept,NA,NA,green,Protein Localization To Mitochondrion
GOBP_PROTEIN_INSERTION_INTO_MEMBRANE,5.224147638985302e-6,1.9851761028144145e-4,4.812214374740341,11,29,,GO:BP,7.5777777777777775,kept,NA,NA,green,Protein Insertion Into Membrane
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,6.675859440336269e-6,2.442870047056383e-4,3.59058877017504,15,53,,GO:BP,4.972115719762984,kept,NA,NA,green,Establishment Of Protein Localization To Mitochondrion
GOBP_CYTOCHROME_COMPLEX_ASSEMBLY,6.253530687985399e-5,0.0022066029713319908,5.920481927710843,7,15,,GO:BP,10.632075471698114,kept,NA,NA,green,Cytochrome Complex Assembly
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,0.002556377803707118,0.08709314724353906,2.45549941702293,12,62,,GO:BP,2.9454545454545453,NA,NA,NA,green,Establishment Of Protein Localization To Membrane
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE,0.028540697101658186,0.9399402912146095,1.650308551278284,16,123,,GO:BP,1.8272897196261682,NA,NA,NA,green,Establishment Of Protein Localization To Organelle
GOBP_PROTEIN_TARGETING_TO_MITOCHONDRION,0.03077542261741906,0.9808425014841946,2.45549941702293,6,31,,GO:BP,2.8725,NA,NA,NA,green,Protein Targeting To Mitochondrion
HALLMARK_OXIDATIVE_PHOSPHORYLATION,2.6814629713564585e-29,9.65326669688325e-28,4.829148853478429,59,155,,Hallmark,10.59151090342679,kept,NA,NA,green,OXPHOS
HALLMARK_ADIPOGENESIS,4.653234812961966e-4,0.008375822663331539,2.252786848327891,19,107,,Hallmark,2.720160791589363,kept,NA,NA,green,Adipogenesis
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I,2.3310890193500274e-36,2.447643470317529e-35,11.139582721128416,36,41,,KEGG,107.16923076923077,kept,NA,NA,green,Reference Electron Transfer In Complex I
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I,2.3310890193500274e-36,2.447643470317529e-35,11.139582721128416,36,41,,KEGG,107.16923076923077,redundant,KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I,0.9777777777777777,green,Variant Mutation Inactivated Pink1 To Electron Transfer In Complex I
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I,1.5318435348149848e-35,8.04217855777867e-35,10.87435456110155,36,42,,KEGG,89.26153846153846,redundant,KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I,0.9777777777777777,green,Variant Mutation Caused Aberrant Snca To Electron Transfer In Complex I
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_TDP43_TO_ELECTRON_TRANSFER_IN_COMPLEX_I,1.5318435348149848e-35,8.04217855777867e-35,10.87435456110155,36,42,,KEGG,89.26153846153846,redundant,KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I,0.9777777777777777,green,Variant Mutation Caused Aberrant Tdp43 To Electron Transfer In Complex I
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I,4.560649125956216e-34,1.915472632901611e-33,10.380065717415116,36,44,,KEGG,66.87692307692308,redundant,KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I,0.8627450980392157,green,Variant Mutation Caused Aberrant Abeta To Electron Transfer In Complex I
KEGG_MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS,5.839972779913924e-29,2.0439904729698733e-28,8.880722891566265,35,50,,KEGG,34.287531806615775,kept,NA,NA,green,Reference Mitochondrial Complex Ucp1 In Thermogenesis
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV,1.543041048005623e-17,4.0504827510147603e-17,12.686746987951807,15,15,,KEGG,Inf,kept,NA,NA,green,Reference Electron Transfer In Complex Iv
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV,1.543041048005623e-17,4.0504827510147603e-17,12.686746987951807,15,15,,KEGG,Inf,redundant,KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV,0.95,green,Variant Mutation Caused Aberrant Abeta To Electron Transfer In Complex Iv
KEGG_MEDICUS_ENV_FACTOR_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV,2.301721345210103e-16,5.370683138823573e-16,11.893825301204819,15,16,,KEGG,192.6158940397351,redundant,KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV,0.9047619047619048,green,Env Factor Arsenic To Electron Transfer In Complex Iv
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,5.137022360082335e-53,1.6541211999465118e-50,8.095352839931154,67,105,,Reactome,33.87400318979267,kept,NA,NA,green,Respiratory Electron Transport
REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,1.4650133312608213e-38,2.3586714633299224e-36,5.370463448887575,69,163,,Reactome,13.96951085764422,redundant,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,0.6091954022988506,green,Aerobic Respiration And Respiratory Electron Transport
REACTOME_COMPLEX_I_BIOGENESIS,1.1633235852074409e-32,1.2486339814559865e-30,9.579788541922792,37,49,,Reactome,46.082687338501295,kept,NA,NA,green,Complex I Biogenesis
REACTOME_COMPLEX_IV_ASSEMBLY,1.6849350123798522e-15,1.356372684965781e-13,9.134457831325301,18,25,,Reactome,33.584942084942085,kept,NA,NA,green,Complex Iv Assembly
REACTOME_CYTOPROTECTION_BY_HMOX1,5.463612469972241e-14,3.5185664306621236e-12,9.22672508214677,16,22,,Reactome,34.382222222222225,kept,NA,NA,green,Cytoprotection By Hmox1
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,5.568548790407162e-12,2.9884545175185103e-10,5.900812552535724,20,43,,Reactome,11.417510422870757,kept,NA,NA,green,Mitochondrial Protein Import
REACTOME_TP53_REGULATES_METABOLIC_GENES,2.2638067950678153e-9,1.0413511257311951e-7,5.26035850719953,17,41,,Reactome,9.108501118568233,kept,NA,NA,green,Tp53 Regulates Metabolic Genes
REACTOME_PROTEIN_LOCALIZATION,1.8520313119682447e-8,7.454426030672185e-7,3.7214457831325305,22,75,,Reactome,5.439465408805032,kept,NA,NA,green,Protein Localization
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53,4.87569593401527e-7,1.74441565639213e-5,3.6832491255343958,18,62,,Reactome,5.240786240786241,kept,NA,NA,green,Transcriptional Regulation By Tp53
REACTOME_COMPLEX_III_ASSEMBLY,6.729880993843491e-7,2.1670216800176045e-5,7.136295180722891,9,16,,Reactome,15.829845313921748,kept,NA,NA,green,Complex Iii Assembly
REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION,2.9004278728629306e-6,8.490343409653306e-5,3.1716867469879517,19,76,,Reactome,4.26984126984127,kept,NA,NA,green,Mitochondrial Protein Degradation
REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY,1.0385017103724004e-4,0.0027866462561659407,5.550451807228915,7,16,,Reactome,9.445842068483579,kept,NA,NA,green,Pink1 Prkn Mediated Mitophagy
REACTOME_MITOCHONDRIAL_TRANSLATION,2.6026021547572565e-4,0.0064464453371679735,3.3227194492254735,11,42,,Reactome,4.3702393340270556,kept,NA,NA,green,Mitochondrial Translation
REACTOME_MITOPHAGY,3.729746822264445e-4,0.008578417691208224,4.6740646797717185,7,19,,Reactome,7.073375262054507,redundant,REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY,0.8205128205128205,green,Mitophagy
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,0.002124485575291991,0.045605623682934734,2.159446295821584,16,94,,Reactome,2.5463247863247864,kept,NA,NA,green,Cellular Response To Chemical Stress
REACTOME_CRISTAE_FORMATION,0.016078504185803522,0.3235798967392959,2.819277108433735,6,27,,Reactome,3.4267857142857143,NA,NA,NA,green,Cristae Formation
REACTOME_SELECTIVE_AUTOPHAGY,0.038008717785260736,0.7199298309914093,2.1660299735527473,7,41,,Reactome,2.467998520162782,NA,NA,NA,green,Selective Autophagy
REACTOME_MITOCHONDRIAL_BIOGENESIS,0.04269138584750961,0.7637014579387831,2.1144578313253013,7,42,,Reactome,2.3962264150943398,NA,NA,NA,green,Mitochondrial Biogenesis
REACTOME_RHOG_GTPASE_CYCLE,0.05590930683507036,0.9475156210996134,2.3493975903614457,5,27,,Reactome,2.707509881422925,NA,NA,NA,green,Rhog Gtpase Cycle
GOBP_MONOSACCHARIDE_CATABOLIC_PROCESS,1.2145356592560476e-4,0.08323917580916847,5.740654205607476,7,24,,GO:BP,8.161176470588236,NA,NA,NA,black,Monosaccharide Catabolic Process
GOBP_GLUCOSE_CATABOLIC_PROCESS,1.6850035588900498e-4,0.08323917580916847,6.5607476635514015,6,18,,GO:BP,9.836633663366337,NA,NA,NA,black,Glucose Catabolic Process
GOBP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS,4.331546861870528e-4,0.1216732090902977,3.76894014714655,9,47,,GO:BP,4.739258861439312,NA,NA,NA,black,Nucleoside Diphosphate Metabolic Process
GOBP_CARBOHYDRATE_CATABOLIC_PROCESS,5.026330205640177e-4,0.1216732090902977,3.393490170802449,10,58,,GO:BP,4.190292096219931,NA,NA,NA,black,Carbohydrate Catabolic Process
GOBP_GLYCOLYTIC_PROCESS_THROUGH_GLUCOSE_6_PHOSPHATE,6.157551067322759e-4,0.1216732090902977,6.5607476635514015,5,15,,GO:BP,9.75,NA,NA,NA,black,Glycolytic Process Through Glucose 6 Phosphate
GOBP_GLYCOLYTIC_PROCESS_THROUGH_FRUCTOSE_6_PHOSPHATE,0.0015539870518971651,0.25588986787906653,5.467289719626168,5,18,,GO:BP,7.48868778280543,NA,NA,NA,black,Glycolytic Process Through Fructose 6 Phosphate
GOBP_NUCLEOSIDE_DIPHOSPHATE_CATABOLIC_PROCESS,0.002865431375342811,0.3802752121514127,3.5327102803738315,7,39,,GO:BP,4.3028125,NA,NA,NA,black,Nucleoside Diphosphate Catabolic Process
GOBP_PYRIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS,0.003330216893425485,0.3802752121514127,3.4443925233644856,7,40,,GO:BP,4.17030303030303,NA,NA,NA,black,Pyridine Containing Compound Catabolic Process
GOBP_GLUCOSE_METABOLIC_PROCESS,0.0037957333896276695,0.3802752121514127,2.811748998664886,9,63,,GO:BP,3.307823129251701,NA,NA,NA,black,Glucose Metabolic Process
GOBP_MONOSACCHARIDE_METABOLIC_PROCESS,0.003848939394245068,0.3802752121514127,2.6242990654205607,10,75,,GO:BP,3.0674068199841398,NA,NA,NA,black,Monosaccharide Metabolic Process
GOBP_PYRUVATE_METABOLIC_PROCESS,0.005033564940117684,0.42320329725550593,2.9158878504672896,8,54,,GO:BP,3.430830039525692,NA,NA,NA,black,Pyruvate Metabolic Process
GOBP_PROTEIN_NEDDYLATION,0.0055684644375724466,0.42320329725550593,5.248598130841121,4,15,,GO:BP,7.0185348631950575,NA,NA,NA,black,Protein Neddylation
GOBP_REGULATION_OF_SODIUM_ION_TRANSPORT,0.0055684644375724466,0.42320329725550593,5.248598130841121,4,15,,GO:BP,7.0185348631950575,NA,NA,NA,black,Regulation Of Sodium Ion Transport
GOBP_RIBONUCLEOTIDE_CATABOLIC_PROCESS,0.007432303819182514,0.5097135085928421,2.9951239333604223,7,46,,GO:BP,3.517948717948718,NA,NA,NA,black,Ribonucleotide Catabolic Process
GOBP_ORGANOPHOSPHATE_CATABOLIC_PROCESS,0.00773856541385894,0.5097135085928421,2.5305740987983976,9,70,,GO:BP,2.917698226831716,NA,NA,NA,black,Organophosphate Catabolic Process
GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS,0.010594969059837941,0.6439389326491997,2.581277769266125,8,61,,GO:BP,2.9670287783495333,NA,NA,NA,black,Carbohydrate Derivative Catabolic Process
GOBP_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.011092723147888844,0.6439389326491997,2.39378630967416,9,74,,GO:BP,2.732496075353218,NA,NA,NA,black,Pyridine Containing Compound Metabolic Process
GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,0.011731680959195946,0.6439389326491997,2.7555140186915885,7,50,,GO:BP,3.184186046511628,NA,NA,NA,black,Carbohydrate Biosynthetic Process
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL,0.013779745380029141,0.7165467597615154,3.393490170802449,5,29,,GO:BP,4.03390522875817,NA,NA,NA,black,Protein Modification By Small Protein Removal
GOBP_SODIUM_ION_TRANSPORT,0.01624401175670381,0.7927372263424479,3.936448598130841,4,20,,GO:BP,4.813106796116505,NA,NA,NA,black,Sodium Ion Transport
GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,0.01684967788784555,0.7927372263424479,1.8953271028037384,13,135,,GO:BP,2.127746773630973,NA,NA,NA,black,Nucleoside Triphosphate Metabolic Process
GOBP_ATP_METABOLIC_PROCESS,0.018393535181222168,0.8260369435930682,1.935958326949594,12,122,,GO:BP,2.1691866028708136,NA,NA,NA,black,ATP Metabolic Process
GOBP_PURINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS,0.019345304277494823,0.8310069837462994,2.5050127442650805,7,55,,GO:BP,2.8452083333333333,NA,NA,NA,black,Purine Containing Compound Catabolic Process
HALLMARK_HYPOXIA,1.059395152740771e-4,0.0038138225498667755,3.732839187882694,11,58,,Hallmark,4.75886524822695,kept,NA,NA,black,Hypoxia
HALLMARK_GLYCOLYSIS,0.014030465713863382,0.2525483828495409,2.4602803738317753,8,64,,Hallmark,2.803751803751804,NA,NA,NA,black,Glycolysis
HALLMARK_IL2_STAT5_SIGNALING,0.05617149651603077,0.6740579581923692,2.714792136641959,4,29,,Hallmark,3.066407766990291,NA,NA,NA,black,IL2 Stat5 Signaling
KEGG_MEDICUS_REFERENCE_GLYCOLYSIS,5.636187346405067e-6,1.1835993427450642e-4,8.610981308411214,7,16,,KEGG,15.477777777777778,kept,NA,NA,black,Reference Glycolysis
KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.09057375622167951,0.41345740397672925,2.3155579989004944,4,34,,KEGG,2.5488673139158577,NA,NA,NA,black,Reference 26s Proteasome Mediated Protein Degradation
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.09844223904207838,0.41345740397672925,2.2493991989319086,4,35,,KEGG,2.465393047290949,NA,NA,NA,black,Variant Mutation Caused Aberrant Sod1 To 26s Proteasome Mediated Protein Degradation
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.09844223904207838,0.41345740397672925,2.2493991989319086,4,35,,KEGG,2.465393047290949,NA,NA,NA,black,Variant Mutation Inactivated Ubqln2 To 26s Proteasome Mediated Protein Degradation
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.09844223904207838,0.41345740397672925,2.2493991989319086,4,35,,KEGG,2.465393047290949,NA,NA,NA,black,Variant Mutation Inactivated Vcp To 26s Proteasome Mediated Protein Degradation
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.23350599279403622,0.5771223376809179,1.7892948173322003,3,33,,KEGG,1.8932692307692307,NA,NA,NA,black,Variant Mutation Caused Aberrant Abeta To 26s Proteasome Mediated Protein Degradation
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.23350599279403622,0.5771223376809179,1.7892948173322003,3,33,,KEGG,1.8932692307692307,NA,NA,NA,black,Variant Mutation Caused Aberrant Htt To 26s Proteasome Mediated Protein Degradation
KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.23350599279403622,0.5771223376809179,1.7892948173322003,3,33,,KEGG,1.8932692307692307,NA,NA,NA,black,Variant Scrapie Conformation Prpsc To 26s Proteasome Mediated Protein Degradation
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.2473381447203934,0.5771223376809179,1.736668499175371,3,34,,KEGG,1.8312655086848635,NA,NA,NA,black,Variant Mutation Caused Aberrant Snca To 26s Proteasome Mediated Protein Degradation
KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION,0.4804868176055695,0.8546246452899777,1.1246995994659543,4,70,,KEGG,1.137393350985584,NA,NA,NA,black,Reference Translation Initiation
KEGG_MEDICUS_REFERENCE_DYNEIN_RECRUITMENT_TO_THE_KINETOCHORE,0.5671478837193998,0.8546246452899777,1.2301401869158877,1,16,,KEGG,1.2477987421383647,NA,NA,NA,black,Reference Dynein Recruitment To The Kinetochore
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I,0.6260402053529487,0.8546246452899777,0.9601094141782539,2,41,,KEGG,0.9572649572649573,NA,NA,NA,black,Reference Electron Transfer In Complex I
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I,0.6260402053529487,0.8546246452899777,0.9601094141782539,2,41,,KEGG,0.9572649572649573,NA,NA,NA,black,Variant Mutation Inactivated Pink1 To Electron Transfer In Complex I
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I,0.6393104304152258,0.8546246452899777,0.9372496662216288,2,42,,KEGG,0.9328571428571428,NA,NA,NA,black,Variant Mutation Caused Aberrant Snca To Electron Transfer In Complex I
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_TDP43_TO_ELECTRON_TRANSFER_IN_COMPLEX_I,0.6393104304152258,0.8546246452899777,0.9372496662216288,2,42,,KEGG,0.9328571428571428,NA,NA,NA,black,Variant Mutation Caused Aberrant Tdp43 To Electron Transfer In Complex I
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I,0.6647499853840511,0.8546246452899777,0.8946474086661002,2,44,,KEGG,0.8875283446712018,NA,NA,NA,black,Variant Mutation Caused Aberrant Abeta To Electron Transfer In Complex I
KEGG_MEDICUS_REFERENCE_RAB7_REGULATED_MICROTUBULE_MINUS_END_DIRECTED_TRANSPORT,0.7159228848943717,0.8546246452899777,0.8200934579439252,1,24,,KEGG,0.8105004101722724,NA,NA,NA,black,Reference Rab7 Regulated Microtubule Minus End Directed Transport
KEGG_MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS,0.7325354102485523,0.8546246452899777,0.7872897196261681,2,50,,KEGG,0.7742063492063492,NA,NA,NA,black,Reference Mitochondrial Complex Ucp1 In Thermogenesis
REACTOME_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES,1.0573429867813306e-4,0.018847944916815133,3.473336998350742,12,68,,Reactome,4.382706766917293,kept,NA,NA,black,Metabolism Of Carbohydrates And Carbohydrate Derivatives
REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS,1.6169221316112098e-4,0.018847944916815133,5.511028037383177,7,25,,Reactome,7.703888888888889,kept,NA,NA,black,Cargo Recognition For Clathrin Mediated Endocytosis
REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS,1.7560197127467516e-4,0.018847944916815133,4.217623497997329,9,42,,Reactome,5.471243042671614,redundant,REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS,0.7241379310344828,black,Clathrin Mediated Endocytosis
REACTOME_NEDDYLATION,6.806138475756594e-4,0.054789414729840585,3.0493615901013555,11,71,,Reactome,3.7029513888888888,NA,NA,NA,black,Neddylation
REACTOME_GLUCOSE_METABOLISM,0.0022534699204561207,0.14512346287737418,4.21762349799733,6,28,,Reactome,5.338433843384339,NA,NA,NA,black,Glucose Metabolism
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,0.0030773668887523558,0.16515202302970974,3.1491588785046725,8,50,,Reactome,3.7652717652717653,NA,NA,NA,black,Beta Catenin Independent Wnt Signaling
REACTOME_GLUCONEOGENESIS,0.0055684644375724466,0.1992272832109253,5.248598130841121,4,15,,Reactome,7.0185348631950575,NA,NA,NA,black,Gluconeogenesis
REACTOME_REGULATION_OF_PYRUVATE_METABOLISM,0.0055684644375724466,0.1992272832109253,5.248598130841121,4,15,,Reactome,7.0185348631950575,NA,NA,NA,black,Regulation Of Pyruvate Metabolism
REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER,0.0055684644375724466,0.1992272832109253,5.248598130841121,4,15,,Reactome,7.0185348631950575,NA,NA,NA,black,Transcription Coupled Nucleotide Excision Repair Tc Ner
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER,0.0071380461607846645,0.22984508637726622,4.920560747663551,4,16,,Reactome,6.43042071197411,NA,NA,NA,black,DNA Damage Recognition In Gg Ner
REACTOME_PCP_CE_PATHWAY,0.013973994744916786,0.4090569370784732,2.952336448598131,6,40,,Reactome,3.4333139196272566,NA,NA,NA,black,Pcp Ce Pathway
REACTOME_TRANSLATION,0.020528211905327935,0.45872543089861006,1.6188857871100861,19,231,,Reactome,1.8199506861063466,NA,NA,NA,black,Translation
REACTOME_SIGNALING_BY_WNT,0.02324254015536538,0.45872543089861006,2.2493991989319086,8,70,,Reactome,2.5246008471814925,NA,NA,NA,black,Signaling By Wnt
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER,0.02641196642331198,0.45872543089861006,3.4229987809833395,4,23,,Reactome,4.047010730710271,NA,NA,NA,black,Global Genome Nucleotide Excision Repair Gg Ner
REACTOME_NUCLEOTIDE_EXCISION_REPAIR,0.02641196642331198,0.45872543089861006,3.4229987809833395,4,23,,Reactome,4.047010730710271,NA,NA,NA,black,Nucleotide Excision Repair
REACTOME_NEUTROPHIL_DEGRANULATION,0.027219367438024136,0.45872543089861006,1.7330276847116908,14,159,,Reactome,1.9248053392658508,NA,NA,NA,black,Neutrophil Degranulation
REACTOME_PYRUVATE_METABOLISM,0.030486720476221533,0.45872543089861006,3.2803738317757007,4,24,,Reactome,3.8427184466019417,NA,NA,NA,black,Pyruvate Metabolism
REACTOME_GSK3B_MEDIATED_PROTEASOMAL_DEGRADATION_OF_PD_L1_CD274,0.03301719115831853,0.45872543089861006,2.733644859813084,5,36,,Reactome,3.111954459203036,NA,NA,NA,black,Gsk3b Mediated Proteasomal Degradation Of Pd L1 Cd274
REACTOME_EPH_EPHRIN_SIGNALING,0.03969432294220699,0.45872543089861006,3.02803738317757,4,26,,Reactome,3.4898499558693734,NA,NA,NA,black,Eph Ephrin Signaling
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,0.040583439373645024,0.45872543089861006,2.589768814559764,5,38,,Reactome,2.9203802733214497,NA,NA,NA,black,Abc Family Proteins Mediated Transport
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,0.040583439373645024,0.45872543089861006,2.589768814559764,5,38,,Reactome,2.9203802733214497,NA,NA,NA,black,Cellular Response To Hypoxia
REACTOME_DNA_REPAIR,0.040583439373645024,0.45872543089861006,2.589768814559764,5,38,,Reactome,2.9203802733214497,NA,NA,NA,black,DNA Repair
REACTOME_UCH_PROTEINASES,0.040583439373645024,0.45872543089861006,2.589768814559764,5,38,,Reactome,2.9203802733214497,NA,NA,NA,black,Uch Proteinases
REACTOME_REGULATION_OF_PD_L1_CD274_POST_TRANSLATIONAL_MODIFICATION,0.04534004373591626,0.45872543089861006,2.2710280373831777,6,52,,Reactome,2.5221696082651746,NA,NA,NA,black,Regulation Of Pd L1 Cd274 Post Translational Modification
REACTOME_CIRCADIAN_CLOCK,0.06379157081024417,0.45872543089861006,2.2886329058900237,5,43,,Reactome,2.5296697626418987,NA,NA,NA,black,Circadian Clock
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,0.06379157081024417,0.45872543089861006,2.2886329058900237,5,43,,Reactome,2.5296697626418987,NA,NA,NA,black,Signaling By The B Cell Receptor Bcr
REACTOME_REGULATION_OF_PD_L1_CD274_EXPRESSION,0.06596467313615895,0.45872543089861006,2.0718150516478113,6,57,,Reactome,2.2690739662201516,NA,NA,NA,black,Regulation Of Pd L1 Cd274 Expression
