gene,LV1,LV2,LV3,LV4,LV5,LV6,LV7,LV8,LV9,LV10
ENDOG,0.2280931836410197,0,0.020329228131909093,0.13407173653678256,0,0.055710454862189146,0,0,0.050310239404782714,0
FLOT2,0,0.24099581555961785,0.015936640650385348,0,0,0,0.047594654078867406,0,0.09968339140088339,0.09001567197518265
TRIM25,0.1716246330988048,0,0,0,0.04200301568940823,0.02284448001118342,0,0.028732888070083385,0.06651224242477717,0
FLNC,0,0,0.1582860703647128,0.12903819943779019,0.23364895742512887,0,0,0,0,0.3359051001350297
MYBPC2,0,0.04389170634983493,0,0.01734751147226731,0,0.8122198888455888,0,0,0.12880937215102467,0.11091814085017773
GAMT,0,0.2063489955399786,0,0.10129608819395625,0,0.14278109803597597,0.29360766430539553,0.021035919931954573,0.015957994642803335,0
CAPRIN1,0,0,0,0,0,0.10195093793280645,0,0,0.21127069484844457,0.38377829717629425
PRPSAP1,0,0.15793267584834098,0,0.03709413529786636,0.3142027839545905,0,0,0,0,0
ITIH4,0,0,0,0,0,0,0.10267454076152571,0.46467059963095453,0.08178530484224558,0
CLINT1,0,0,0,0,0.2227487881396498,0,0,0,0,0.18895645769264816
GANAB,0,0,0.32415310687120774,0,0.040119876907732145,0,0.18215902233929027,0.07208753552694142,0,0
SSPN,0,0,0,0.3920606779908843,0,0.3131949955763432,0.09568869028389343,0,0,0.04833731256765786
MVP,0,0,0.19439937930518647,0,0.011895450664357076,0.0018342233303800968,0,0.0231996387463048,0.0487515333977686,0.22629415465378908
LTBP3,0.03961660419428434,0,0,0,0,0,0.16495600394170642,0.40933582511957406,0,0
LASP1,0,0,0.039104538498352354,0,0,0,0.058546916022956606,0,0.18014933914295644,0.3044318186457216
PTGR1,0.261146687682666,0,0.05233255000518618,0,0.21278800487248964,0,0,0.008770045782739901,0,0
KPNB1,0,0,0.29409175799334464,0.19797335443478686,0.17601554220846502,0.034837008999947294,0,0,0,0.22119094680534077
NUMA1,0,0,0,0.1246398264221753,0,0,0.13810174753328436,0.03294905725973927,0.07016112531001516,0.013633368971958324
PSME4,0,0,0.23262684522274707,0.1957751096577016,0.11306689746086324,0,0,0,0,0.11091052520041236
SLMAP,0,0,0.33519746867226485,0,0.0630699414588718,0,0.12787343419492242,0,0,0.23899032594437017
EMC2,0,0,0.0066790927727697,0.07101860389191327,0.18451803103479655,0.18959098159962834,0,0,0.11723268459234297,0.0756597433060876
PSMD6,0,0,0.12310159045409214,0.04607861769912892,0.6983290190150273,0,0,0,0,0
ABRAXAS2,0,0.1040996358504003,0.027196107159398127,0,0,0,0.13963322725044644,0,0,0
SEPTIN2,0.07033239148683434,0.14493219759704326,0.20058530872633965,0,0,0,0.17389014914293371,0.03900433241533592,0,0
KARS1,0.025686758789346214,0.09464206363157705,0,0,0.28412213570025957,0,0.022673649212311325,0,0,0
EIF4H,0,0.14426792696225896,0,0.29985151817812156,0,0.0633995428143947,0.2060009413058309,0,0.005580726184772057,0
EEA1,0,0.031080570925082682,0.26641352252119455,0.042801111105274424,0.23855237192044237,0,0,0,0,0.11662265658101312
PDIA6,0,0.229009044390405,0.16166952949427546,0,0,0,0.19849611488135951,0.02845494492656866,0,0.08381790161315524
PAFAH1B3,0,0.36313009365976345,0,0.102601808733719,0,0,0.08341808967782736,0.03909496180548099,0,0
PLCL1,0,0.17807149421223012,0,0.16552440547211883,0.013213529352721213,0.20106305240457453,0.06638249506805254,0,0,0
PDK1,0.4725640264635191,0,0,0.1634635822836726,0,0,0,0,0.25231173166936954,0.005150866985554909
PDK2,0.43383953829840416,0,0,0.019870165941060804,0.013793506721448112,0.12967507649411386,0,0.01661032346746228,0.09595521649547087,0
PEA15,0,0,0.2899579333385544,0,0.06534322983877039,0.17213738457285013,0,0.02146879322418075,0,0.042581039397921794
PGM5,0.08865439344961344,0,0,0,0,0,0.29473998334465124,0.023491723970376466,0.15697839274647515,0.1997266562562642
PLEC,0,0,0.07348388292349016,0.12861439668615046,0.2587235358805945,0.2716776265809655,0,0,0,0.14202917917446103
PPP2R5A,0,0.10274638787907465,0,0.07812590727306643,0,0.22560343100005423,0,0.1756018355672556,0.05295120280134626,0
PPA1,0.1967433868572446,0,0.1461993167811884,0,0.06785347033317472,0,0.1452413480730005,0,0,0
PTGES3,0,0.40289081135557386,0,0,0.1029075484172477,0,0.14404740482171008,0,0,0
STK38,0.04182381598973756,0.019149091162635377,0,0.2344365781997898,0.02161684437609756,0.09779316359362959,0.05380624261232693,0,2.828062863344056e-4,0
NECTIN1,0,0.07936258314985016,0,0.0027699429965036436,0,0.44662104023518545,0,0.08161079628516384,0.024700128011986452,0
NONO,0,0,0,0,0,0,0.21383291022780476,0,0.11523253212646592,0.2927298141672761
PTPA,0,0.07982068251304526,0,0.14599442604786286,0,0,0.2689807925834603,0.14404656470211827,0.0440452683628042,0
RABEP1,0,0,0.20727878326082635,0,0.12504945105673157,0,0,0,0,0.15623681920143956
RAB35,0,0,0.18883318326833534,0,0,0.21409778619692435,0,0,0.09400535553508564,0.2543882778986118
TMED2,0,0.16671450256697648,0.015268271726605847,0,0.2053520244700619,0,0.025684317087066307,0,0,0.07337635602110668
PCBP1,0,0,0.17885857938076657,0.44687939598094933,0,0.006272061775207866,0.10669256682694704,0,0,0.050143917785645364
PCBP2,0,0,0.10504660415754584,0.19495110584396763,0,0,0.13129172988840096,0,0.12120880850646389,0.12775676445139972
ELOC,0,0.1277361222012043,0,0,0.054599116523975755,0.142027551813652,0,7.993615214122604e-4,0.026388209692160238,0.10587825029650062
ELOB,0,0.13594665269673625,0,0,0.19058681942201286,0.31037911932808626,0,0.012110972614722765,0.00473894757851536,0.08538376530365992
UBE3C,0.1315188085481428,0,0.11444148799467356,0.06364895322107955,0,0.031660273609408214,0,0.08985866822173454,0,0
DHCR24,0,0.009370180356088371,0,0.20958783799618072,0,0.10054365977748425,0,0,0.038295505675553045,0.04600378473963632
RSU1,0.0020939731294599274,0.027482541348166748,0.03577914688876039,0.06913869087016747,0,0,0.3975145143964209,0,0.003632440295585449,0
PPP1R7,0,0,0.03504460251586173,0.4203481611375154,0,0,0.21877171350846253,0.00993228341866257,0.05436937270028694,0
SEC23A,0,0,0.10633859058135178,0,0,0.06844350990470101,0,0.02954305374187041,0,0.14920884764219222
MAPRE2,0,0.16013249527094298,0,0.20675354719876105,0,0.12252928828254261,0,0,0.00994660319666703,0.08763910967602065
TGFBI,0,0.21195306573760295,0,0,0,0.07959931827696815,0.18817879260278195,0.013669734291607501,0,0
TSN,0,0.30617524564272636,0,0.0661564463133028,0.022597535656182055,0.06550601529305358,0.23394679214923875,0.07456851709057075,0,0
SF1,0,0.0730402895511012,0,0,0,0.17743887317077775,0.0033186361486000127,0.0345816394368821,0.24424518151983896,0
TRIP10,0,0.2861005713546118,0,0,0.15486979385583605,0,0.06350718938204891,0.053399576651358915,0,0
MAPRE1,0,0,0.22532625034859266,0.10587064769541586,0.030171106585253956,6.821803984195419e-4,0,0,0,0.2478092447576557
TSC22D1,0,0.18977627132065134,0.029651743669060617,0,0,0,0.1685787684851157,0,0,0
ELAVL1,0.04724344565675734,0,0,0.013099670347258376,0,0.2348185832447207,0.027094428284296226,0,0,0
MYLK,0,0.1690800518933916,0,0.4020576224357396,0.08003685291282758,0.22178049381001477,0.10986888869048562,0,0,0
SPEG,0,0,0,0.07890204584394157,0.27501756676956945,0.05640263411102065,0,0,0.03058306627573264,0.31362783662087856
TBCE,0,0,0.058600955138120255,0,0,0.06707305229289937,0.03260093061668935,0,0,0.10079472419697673
UBE2V2,0,0.16872537104460367,0,0.3875651567150058,0,0,0.11658255804679805,0.1648546141902157,0,0
NEDD8,0,0.37533220096736747,0,0,0.282478988759684,0.1228137569179641,0,0.006550610220256942,0,0
ADIRF,0,0.09849757625041962,0.07922925653084698,0.19692209425479668,0.05349871614704794,0,0.11427719126845765,0.21051749290158545,0,0
ADIPOQ,0.13659121006188488,0.03572119431263845,0,0.02737273623657044,0,0,0.06922253357890698,0.08748085444520237,0,0
RAB11B,0,0.0926125304173975,0.22703435525094282,0,0.023491035788223733,0.0131172236379743,0.16574336792534683,0.010780882168055896,0,0
ZYX,0,0,0.17581391172247499,0.19595829428198597,0,0.10563022154057333,0,0,0.11414530499018356,0.16327301156849783
HSPB2,0,0,0.37836642186581526,0.06476226278757673,0.046697919722450416,0.08297622511577231,0,0,0,0.26822055931694994
ETFDH,0.6119841496384469,0,0.15166212416482192,0.022063629829612106,0.04006615473881014,0,0,0.0808594397116386,0.18095503954882833,0
SEPTIN7,0,0.03201008316088756,0.23510266295438303,0,0.08450759007433246,0,0.053183112297207305,0.08420974915924755,0,0
ADRM1,0,0,0,0.1266105955780666,0.3043867107981279,0,0,0.0026523426779142376,0,0.12461058396884497
DDB1,0,0,0.2982790941111632,0.25353127615510085,0.0911241954458491,0,0.048055292659547534,0,0,0.011895811971896323
CDC37,0.15694475507670552,0.04826282247038514,0.006845800854950055,0,0,0,0.3047000829547269,0.13425453055197464,0,0
DPYSL2,0.03879484541733697,0.14372900243272627,0.14399167583076528,0,0,0,0.3796706228720981,0.07269230291331509,0,0
SYPL1,0,0.0562812642786998,0,0.24757802780925992,0.13605529617012005,0,0.09300120045088599,0,0,0
RBBP7,0,0.052352185238085276,0,0,0.11050237424579547,0.13688455830044896,0,0,0,0
SGCB,0,0.27425374315534706,0,0.017470196579948062,0.06763670664220435,0.21806776668639152,0.12782680841692473,0.08378952540165212,0,0
SGCA,0,0.3060671466335887,0,0,0,0.038591264641908596,0.21770890364594894,0.023242673837318237,0,0.010148313418146622
FXN,0.549751489060982,0.17922138798497864,0,0,0,0,0.19666159857659876,0.027194852452277637,0.24044469969126708,0
FSCN1,0.1889968441310745,0,0.32152444172781924,0,0,0,0,0.15055285226816004,0,0.05407511935653004
DECR1,0.7094494271859042,0,0,0,0.06288301833202256,0,0,0.09171475462096261,0.003531546744906805,0
NDUFA5,0.3634842142577012,0,0,0,0,0,0,0,1.2603670937824816,0.02283204493983108
CLPP,0.1907045689662103,0,0.20897375841158666,0.07871425113210558,0,0.07106063868026269,0,0,0,0.17813916797444906
TST,0.4620032754388827,0,0,0,0,0,0.14208213493119443,0.029367045375080076,0.032697844600486664,0
KYAT1,0.032385162663774225,0.10378133012075312,0,0.2280735098723992,0.07160309659721187,0.1182184787318642,0,0,0,0
GUK1,0,0.13619395188195474,0,0.03004879326775894,0,0.058078124918448146,0.2110171333563692,0.19969879860858009,0,0
HAGH,0.031162533937923318,0.25341006050415793,0,0.2479025514682186,0,0,0.2273056494417707,0.14112388469390902,0.0216099883552192,0
NDUFA9,0.3142308547900095,0.03566175444663481,0,0,0,0.036763227279022266,0.0076320571077217935,0,1.2397861544448636,0.06072830987946302
PHKG1,0.06595724407351138,0.0478294886481516,0.06869385826689191,0,0.16825393165236052,0.09913892939546495,0,0.06716236295906368,0,0.024018690503926077
PPP1R3A,0,0,0,0.14442508334643853,0.2643799737746549,0,0,0,0.11085433942525032,0.11626663126930924
HADH,0.46697957303345505,0,0,0.15603403270992175,0,0,0.30428760574651087,0.11156378488515223,0,0
UGP2,0,0,0.2222992399802129,0.41623278869111635,0.030857718792865998,0,0,0.008144376660425985,0,0
TXNRD1,0,0.2875500390601324,0,0.17015740920835123,0.24996098130703684,0.01890070311218759,0.16699937949350818,0.06816000715369432,0.002115857637002872,0
IMMT,0.4540415753324127,0,0,0,0,0.04969073182694469,0,0,0.3003031762404962,0.08795227143223631
IAH1,0.1777027170319556,0,0.003975353084732921,0.05788843315329025,0.10047307328809058,0,0,0,0.003368350897608059,0
KLHL40,0,0,0.22927009553613759,0.09493082802686684,0.10170133382314936,0.01893197514769655,0,0,0.012001112440917021,0.2795563485333371
TKFC,0.03744731322982687,0.017203287013337957,0.09914384333085342,0,0,0,0.24232093609347993,0.0923718483015665,0,0
TIMM50,0.6230421434100705,0,0.04183899812032379,0,0,0,0.04970484111035775,0.03759075132223038,0,0
NADK2,0.4770042981503424,0,0,0.06313391904736496,0,0,0.09023962248656435,0,0.03678571639782964,0
FAM98B,0,0,0.0887954096555551,0.17005758944892235,0,0.06606858334577874,0.04816566725575935,0,0,0.09469088960614237
HIKESHI,0,0.12285378273184283,0.031170008714648485,0.01575220541650254,0.12349839153086663,0.16846377776022428,0,0.17108911561026371,0,0
PDLIM3,0,0.0053103589863516005,0.18437677794527943,0.0952723471529378,0.04750365015222078,0,0.10702646089188042,0,0,0.32003812424849737
HSD17B12,0.2724316340585996,0,0.1705887365324359,0,0.12286415526974494,0,0.10533920248978097,0.1698081282764777,0,0
AGK,0.365580204890396,0,0,0,0,0,0,0,0.004391643745486572,0
LACTB2,0.22586696743865575,0,0,0.0369634418382516,0,0.05627784034512175,0.01223634073960551,0.13822694294300686,0,0
DCAF6,0.020978389007762003,0.2424611514234636,0,0,0.10335552271426782,0,0.14993762345963937,0.14349158150685,0.018726586250360756,0
CAVIN4,0,0.08886956152321542,0.15437866171195522,0.07978047906258559,0.03209641498027587,0,0.046536856335795615,0.1551419317571695,0,0.1316751947314146
FLG2,0,0.034460023985697884,0,0.10288777495834783,0,0.13176744906375984,0,0.029250261673763635,0.19249554643484976,0
RABL3,0,0,0.09705644644293256,0,0.14767823248383924,0,0.01867743113897238,0.04907965584418051,0.15911566007017944,0.0822146920673533
COQ5,0.4065821748472165,0.07409559279937727,0,0,0,0,0.10200534036566168,0.07030500771339207,0,0
NOMO2,0.006809181619867849,0.15176429417348494,0,0,0.2294837240362278,0.0729069807648685,0,0.02325970572110364,0.011009332883958795,0.011749341451311474
PITRM1,0.015820268646730806,0.33436927496740576,0,0,0,0.07958191839345276,0.05771034324528309,0.08071274238577036,0.018511702836355906,0
WDR44,0,0.11868244402398855,0,0,0,0,0.1288317545413579,0,0.03420577538581065,0.04498202987801042
COA6,0.3309131967973254,0,0,0.2554345299213038,0,0.11068920745579122,0,0.03864076395938743,0.1689203493274365,0
TOR1AIP1,0,0.04052258349325518,0,0.05991628922397028,0.032585557713909995,0.0908982838123719,0.1886113380363489,0.033976719553576895,0.021251548561919915,0.11596713454522248
GNAS,0,0.24925722447297785,0,0.18060375540276963,0,0.053258942083922726,0.041737437182586726,0.05395007853712816,0.07117580868817065,0.023116014601517562
TTC38,0.143398324257566,0,0.06496876685368765,0,0,0,0,0.0958928251498575,0.06636963985149627,0.001139173901811493
C6orf136,0.21252873741702083,0,0,0.4298921315338361,0,0.10918079609312274,0,0.04984828900476143,0,0
HP1BP3,0,0,0,0.07898888580051504,0,0.20791806477656916,0.10796955215418848,0.06473342142610891,0,0.21758170095668986
IBA57,0.35999957305504127,0,0,0,0,0,0.12344849672455224,0.13649303605476093,0.09548342147691334,0
UBR4,0,0,0.13523179112833386,0,0.29986287626086283,0,0,0.1154329195711799,0,0
DCAF8,8.410938033967056e-4,0.13913768505815385,0,0,0.3898459461836182,0,0,0,0,0.0613573297716705
DDI2,0,0,0,0,0,0.534370783527689,0,0.02778343579071182,0.05981420258883479,0.17152707061133848
MICOS10,0,0,0.03611553293675263,0.07516115933686043,0.3293068263427174,0.20317704117952162,0,0.06909697428368392,0,0
LYRM7,0.33136554051675193,0.0029226207390650096,0,0.1530964970973811,0,0.0802323460467674,0,0.10929395863103047,0.26897859737906293,0
OBSCN,0,0,0.05899687872976628,0.06278993886482989,0.18605937329217,0.28629678451394674,0,0,0.025082201123733893,0.2890636399135872
MYOM3,0,0,0,0.0949933154858613,0.08536654162656232,0.49732816160015597,0,0,0.03786047711879091,0.072632731862501
PDE4DIP,0,0.38348362860277907,0,0,0.30106418022933473,0.16208268378882218,0,0.06141578403125267,0,0
BROX,0,0.4174619278044803,0,0,0.08026829514257025,0.001039179226761079,0.11682009788447942,0,0.06217171528301085,0
LYPLAL1,0.281059032083952,0.04164487931014458,0.040452195798358834,0,0.10527943659371246,0.13526154534892473,0,0,0,0
SYPL2,0,0.16703209617768328,0,0.28497281504973865,0.12264247030396973,0.03356270364558313,0,0.04747410633197106,0,0
ECPAS,0,0.022809657620163064,0.20407203011266034,0.2067549107412549,0.20520532204259495,0,0.004329964828463812,0,0,0.0653781900317025
MICOS13,0.20795552848591126,0.04487346302209557,0,0,0.3504409614246152,0.07945597075485165,0,0.10367728869893554,0,0
RNF123,0.058956003939254965,0,0,0.1489839367680174,0.3323597273879732,0.16161193693962017,0,0,0,0
TMEM198,0,0,0.09817389122331927,0.2050200223884762,0,0.10464084152733451,0,0.3236481887921599,0,0.012952068807154764
CRYBG3,0,0,0,0,0.15406166210014746,0.5436866653070568,0,0,0,0
NXN,0,0.25935443109378614,0.038533703536777604,0,0,0,0.41607718154556755,0,0,0
PTRHD1,0.013341916104171785,0,0.09387941483712603,0.23649482858709542,0.09000887635218689,0.1490590619198672,0,0.10379886635119275,0.013663711257845572,0
ABLIM2,0,0,0,0.1167871862643262,0.0010585448485765157,0.33689975493939045,0,0,0.10353701780143343,0.15357540283495957
LAMTOR1,0.07128395648741212,0,0.1050849969165616,0,0,0,0.3040309541607425,0.026577016429425917,0,0
DHRS7B,0,0.08492049063505931,0,0.1419288340189879,0.31658141504932286,0.17853731966682093,0,0,0.008044919857150857,0.08892715717552434
TWF2,0,0.010633646812868259,0,0,0,0.06111270788077205,0,0,0.23537895782210155,0.35134437364099763
ETFRF1,0.12041011945784685,0,0,0.1523746210027691,0.03081835059090033,0.24809670955085444,0,0,0,0
RAB12,0,0.281671988006048,0,0.04593854600981442,0.01013039496093998,0.045426149031982624,0.08162027393652234,0,0.0029369096994113905,0
DENND5A,0,0.22068272426401878,0,0.19149765439062436,0,0.2071556095994502,0.13211875993081373,0.08047742462802415,0.031431851196660344,0
RCSD1,0,0.29772015682692177,0,0,0.011391802131715877,0.046566939794582984,0.021891811116133923,0.08451861251187105,0.012625115954471878,0
SLC25A24,0.04228698090008294,0.016619159531330138,0.14851219086014883,0,0,0.071795223213109,0,0,0.10404578708170625,0.08737562417292939
HIBCH,0.29880826982362285,0,0.21810651109415494,0,0,0,0.05165924373854891,0.029707853663924175,0,0
CAVIN1,0,0.15481777414715792,0.09483979453719418,0,0.19069147536579156,0,0.04301977361195504,0.15614759475426784,0,0.15086473278797036
MRPL54,0.34843930991503136,0,0.10139117971282627,0.026709298381828013,0.11967276779507531,0,0,0,0,0
LPCAT3,0,0.02421551785838363,0,0,0.32371232334232636,0.053897559155519935,0,0,0,0.09104726722332919
TATDN1,0.0372595775284677,0.13902739011321058,0,0.05551672760610513,0,0,0.156914336047345,0,0.009142308639613675,0
SFXN4,0.11779430037429825,0.034799574025149396,0,0,0,0.25754253426419255,0,0.06412941519306285,0.35414234329206556,0
FAHD1,0.5108665216813507,0,0,0.13497332178245372,0,0,0.019943548920860647,0.09029319596851068,0.1008465963633839,0
LMOD2,0,0,0,0.33900832979344386,0.0057906154542793666,0.3512171741674643,0,0,0.03618649818015343,0.07704845858288774
SLC27A1,0.1996642248762545,0.07795165828508027,0,0.1177723809328866,0,0,0.15350864776318598,0.0220529599484188,0.13557375732404006,0
CCDC137,0,0,0,0.06993072925384097,0,0.5420095670635586,0,0,0.1548972274465699,0
CORO6,0,0,0.07110270496737739,0.08256172813050483,0,0.32085334361712825,0,0,0,0.20645481250771416
TMEM205,0,0,0,0.3917678459755362,0.07589047430892733,0.034933488563837725,0,0,0.12207395126470676,0.1188555137226934
DHRS11,0.12302760090315408,0.10259902931945725,0,0,0,0.041081472347850846,0.2862842446150029,0.1447929181413758,0,0
APOOL,0.3083052768430301,0.07982933494179277,0,0,0.27750320949651763,0,0,0.10888686512787585,0.0847599632328704,0
NAPRT,0,0.022618983645433622,0,0.06863314467254687,0.031032342673454855,0,0.15901826055069768,0,0.05250509733103765,0
