pathway,pval,padj,foldEnrichment,overlap,size,database,odds_ratio,dedup_status,merged_into,overlap_jaccard,module,Description,geneID,Count,p.adjust,ID
GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,2.9072063695906825e-8,4.10331413307942e-6,5.920481927710843,14,60,GO:BP,8.720226843100189,kept,NA,NA,pink,Proton Motive Force Driven ATP Synthesis,ATP5F1A/ATP5F1B/ATP5F1C/ATP5F1D/ATP5F1E/ATP5ME/ATP5MF/ATP5MG/ATP5PB/ATP5PD/ATP5PF/ATP5PO/MT-ATP8/SDHD,14,4.10331413307942e-6,GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS
GOBP_ATP_METABOLIC_PROCESS,8.86110017937344e-8,9.919671978577008e-6,3.9516097175587594,19,122,GO:BP,5.533980582524272,kept,NA,NA,pink,ATP Metabolic Process,ATP1B1/ATP5F1A/ATP5F1B/ATP5F1C/ATP5F1D/ATP5F1E/ATP5ME/ATP5MF/ATP5MG/ATP5PB/ATP5PD/ATP5PF/ATP5PO/FIS1/MT-ATP8/OGDH/PFKFB2/SDHD/TSPO,19,9.919671978577008e-6,GOBP_ATP_METABOLIC_PROCESS
GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,9.036138442023592e-8,9.919671978577008e-6,3.7590361445783134,20,135,GO:BP,5.267080745341615,redundant,GOBP_ATP_METABOLIC_PROCESS,0.8286713286713286,pink,Nucleoside Triphosphate Metabolic Process,ATP1B1/ATP5F1A/ATP5F1B/ATP5F1C/ATP5F1D/ATP5F1E/ATP5ME/ATP5MF/ATP5MG/ATP5PB/ATP5PD/ATP5PF/ATP5PO/FIS1/MT-ATP8/NME2/OGDH/PFKFB2/SDHD/TSPO,20,9.919671978577008e-6,GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS
GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,1.4325629531003442e-7,1.4153721976631401e-5,4.879518072289157,15,78,GO:BP,6.862745098039215,redundant,GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,0.5846153846153846,pink,Nucleoside Triphosphate Biosynthetic Process,ATP5F1A/ATP5F1B/ATP5F1C/ATP5F1D/ATP5F1E/ATP5ME/ATP5MF/ATP5MG/ATP5PB/ATP5PD/ATP5PF/ATP5PO/MT-ATP8/NME2/SDHD,15,1.4153721976631401e-5,GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS
GOBP_ATP_BIOSYNTHETIC_PROCESS,3.421806138193649e-7,3.073404058668477e-5,4.933734939759035,14,72,GO:BP,6.874062968515742,redundant,GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,0.7238095238095238,pink,ATP Biosynthetic Process,ATP5F1A/ATP5F1B/ATP5F1C/ATP5F1D/ATP5F1E/ATP5ME/ATP5MF/ATP5MG/ATP5PB/ATP5PD/ATP5PF/ATP5PO/MT-ATP8/SDHD,14,3.073404058668477e-5,GOBP_ATP_BIOSYNTHETIC_PROCESS
GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,6.136760951838309e-7,5.052599850346874e-5,2.8068024309627893,25,226,GO:BP,3.907188196946303,redundant,GOBP_CELLULAR_RESPIRATION,0.6829268292682927,pink,Generation Of Precursor Metabolites And Energy,ATP5F1A/ATP5F1B/ATP5F1C/ATP5F1D/ATP5F1E/ATP5ME/ATP5MF/ATP5MG/ATP5PB/ATP5PD/ATP5PF/ATP5PO/COQ10B/DLAT/DLD/MFN2/MPC2/MT-ATP8/NDUFA4/OGDH/PDHA1/PDHB/PDHX/PFKFB2/SDHD,25,5.052599850346874e-5,GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY
GOBP_OXIDATIVE_PHOSPHORYLATION,1.0019053351814513e-6,7.61448054737903e-5,3.9801559177888026,16,102,GO:BP,5.378687955570983,kept,NA,NA,pink,OXPHOS,ATP5F1A/ATP5F1B/ATP5F1C/ATP5F1D/ATP5F1E/ATP5ME/ATP5MF/ATP5MG/ATP5PB/ATP5PD/ATP5PF/ATP5PO/DLD/MT-ATP8/NDUFA4/SDHD,16,7.61448054737903e-5,GOBP_OXIDATIVE_PHOSPHORYLATION
GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS,1.3007551917396271e-6,9.179615210276798e-5,3.2118346804941282,20,158,GO:BP,4.336323901541292,redundant,GOBP_ATP_METABOLIC_PROCESS,0.609254498714653,pink,Ribose Phosphate Metabolic Process,ATP1B1/ATP5F1A/ATP5F1B/ATP5F1C/ATP5F1D/ATP5F1E/ATP5ME/ATP5MF/ATP5MG/ATP5PB/ATP5PD/ATP5PF/ATP5PO/FIS1/MT-ATP8/NME2/OGDH/PFKFB2/SDHD/TSPO,20,9.179615210276798e-5,GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS
GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS,2.113422189933273e-6,1.3920407491027157e-4,4.006341154090045,15,95,GO:BP,5.357536764705882,redundant,GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,0.5868055555555556,pink,Ribose Phosphate Biosynthetic Process,ATP5F1A/ATP5F1B/ATP5F1C/ATP5F1D/ATP5F1E/ATP5ME/ATP5MF/ATP5MG/ATP5PB/ATP5PD/ATP5PF/ATP5PO/MT-ATP8/NME2/SDHD,15,1.3920407491027157e-4,GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS
GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,6.863092675387837e-6,4.237959727051989e-4,3.6596385542168677,15,104,GO:BP,4.793456708526107,redundant,GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,0.6546052631578947,pink,Nucleotide Biosynthetic Process,ATP5F1A/ATP5F1B/ATP5F1C/ATP5F1D/ATP5F1E/ATP5ME/ATP5MF/ATP5MG/ATP5PB/ATP5PD/ATP5PF/ATP5PO/MT-ATP8/NME2/SDHD,15,4.237959727051989e-4,GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS
GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS,1.1783172344888661e-5,6.848102515735293e-4,10.149397590361446,6,15,GO:BP,17.437229437229437,kept,NA,NA,pink,Acetyl Coa Biosynthetic Process,DLAT/DLD/MPC2/PDHA1/PDHB/PDHX,6,6.848102515735293e-4,GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS
GOBP_ACETYL_COA_METABOLIC_PROCESS,5.623885629976707e-5,0.0030868883346761035,8.01268230818009,6,19,GO:BP,12.047952047952048,redundant,GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS,0.5581395348837209,pink,Acetyl Coa Metabolic Process,DLAT/DLD/MPC2/PDHA1/PDHB/PDHX,6,0.0030868883346761035,GOBP_ACETYL_COA_METABOLIC_PROCESS
GOBP_ACYL_COA_BIOSYNTHETIC_PROCESS,6.93294150520578e-5,0.0036051295827070054,6.3433734939759034,7,28,GO:BP,8.780701754385966,kept,NA,NA,pink,Acyl Coa Biosynthetic Process,DLAT/DLD/MPC2/OGDH/PDHA1/PDHB/PDHX,7,0.0036051295827070054,GOBP_ACYL_COA_BIOSYNTHETIC_PROCESS
GOBP_MITOCHONDRION_ORGANIZATION,9.59207898298613e-5,0.004738487017595148,2.819277108433735,16,144,GO:BP,3.53544776119403,kept,NA,NA,pink,Mitochondrion Organization,AGK/AIFM1/ATP5F1D/CLUH/ENDOG/FAM162A/FIS1/HSD17B10/MFN2/MTX1/OPA3/ROMO1/SLC25A5/SLIRP/SSBP1/TOMM70,16,0.004738487017595148,GOBP_MITOCHONDRION_ORGANIZATION
GOBP_ACYL_COA_METABOLIC_PROCESS,1.3712807896668823e-4,0.0064515496199565705,4.950925653834852,8,41,GO:BP,6.432323232323232,redundant,GOBP_ACYL_COA_BIOSYNTHETIC_PROCESS,0.5321100917431193,pink,Acyl Coa Metabolic Process,DLAT/DLD/MPC2/NUDT19/OGDH/PDHA1/PDHB/PDHX,8,0.0064515496199565705,GOBP_ACYL_COA_METABOLIC_PROCESS
GOBP_PYRUVATE_METABOLIC_PROCESS,1.848748403776146e-4,0.008302561013321965,4.228915662650603,9,54,GO:BP,5.345945945945946,kept,NA,NA,pink,Pyruvate Metabolic Process,DLAT/DLD/ME2/MPC2/OGDH/PDHA1/PDHB/PDHX/PFKFB2,9,0.008302561013321965,GOBP_PYRUVATE_METABOLIC_PROCESS
GOBP_AMIDE_BIOSYNTHETIC_PROCESS,2.7191084148835745e-4,0.011680343973499877,4.510843373493976,8,45,GO:BP,5.7254054054054055,kept,NA,NA,pink,Amide Biosynthetic Process,AGK/DLAT/DLD/MPC2/OGDH/PDHA1/PDHB/PDHX,8,0.011680343973499877,GOBP_AMIDE_BIOSYNTHETIC_PROCESS
GOBP_TRICARBOXYLIC_ACID_CYCLE,3.8204627717741186e-4,0.015727571743803456,5.855421686746988,6,26,GO:BP,7.803896103896104,kept,NA,NA,pink,Tricarboxylic Acid Cycle,DLAT/DLD/OGDH/PDHA1/PDHB/SDHD,6,0.015727571743803456,GOBP_TRICARBOXYLIC_ACID_CYCLE
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,8.639147087503807e-4,0.034141909289815045,3.829961354853376,8,53,GO:BP,4.688592592592593,kept,NA,NA,pink,Establishment Of Protein Localization To Mitochondrion,AGK/AIFM1/FIS1/MFN2/MTX1/ROMO1/TOMM70/TSPO,8,0.034141909289815045,GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION
GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,0.0012432970797638975,0.047245289031028107,4.757530120481928,6,32,GO:BP,5.985014985014985,kept,NA,NA,pink,Protein Localization To Mitochondrion,AGK/AIFM1/MTX1/ROMO1/TOMM70/TSPO,6,0.047245289031028107,GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION
GOBP_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS,0.0015410402697748956,0.05639065876065174,3.9469879518072286,7,45,GO:BP,4.81128808864266,NA,NA,NA,pink,Sulfur Compound Biosynthetic Process,DLAT/DLD/MPC2/OGDH/PDHA1/PDHB/PDHX,7,0.05639065876065174,GOBP_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS
HALLMARK_OXIDATIVE_PHOSPHORYLATION,9.656325841841729e-16,3.4762773030630227e-14,5.074698795180723,31,155,Hallmark,9.129807692307692,kept,NA,NA,pink,OXPHOS,AIFM1/ATP1B1/ATP5F1A/ATP5F1B/ATP5F1C/ATP5F1D/ATP5F1E/ATP5ME/ATP5MF/ATP5MG/ATP5PB/ATP5PD/ATP5PF/ATP5PO/CPT1A/DLAT/DLD/HSD17B10/LRPPRC/MFN2/MPC1/MRPS15/NDUFA4/OGDH/PDHA1/PDHB/PDHX/SDHD/SLC25A3/SLC25A5/TOMM70,31,3.4762773030630227e-14,HALLMARK_OXIDATIVE_PHOSPHORYLATION
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING,2.102038263819264e-17,6.76856320949803e-15,21.990361445783133,13,15,Reactome,187.6642857142857,kept,NA,NA,pink,Formation Of ATP By Chemiosmotic Coupling,ATP5F1A/ATP5F1B/ATP5F1C/ATP5F1D/ATP5F1E/ATP5ME/ATP5MF/ATP5MG/ATP5PB/ATP5PD/ATP5PF/ATP5PO/MT-ATP8,13,6.76856320949803e-15,REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING
REACTOME_CRISTAE_FORMATION,9.519664499539653e-14,1.5326659844258843e-11,13.156626506024097,14,27,Reactome,31.37123745819398,redundant,REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING,0.6060606060606061,pink,Cristae Formation,ATP5F1A/ATP5F1B/ATP5F1C/ATP5F1D/ATP5F1E/ATP5ME/ATP5MF/ATP5MG/ATP5PB/ATP5PD/ATP5PF/ATP5PO/MT-ATP8/MTX1,14,1.5326659844258843e-11,REACTOME_CRISTAE_FORMATION
REACTOME_MITOCHONDRIAL_BIOGENESIS,1.0024409551700429e-11,1.0759532918825127e-9,9.06196213425129,15,42,Reactome,16.30718954248366,kept,NA,NA,pink,Mitochondrial Biogenesis,ATP5F1A/ATP5F1B/ATP5F1C/ATP5F1D/ATP5F1E/ATP5ME/ATP5MF/ATP5MG/ATP5PB/ATP5PD/ATP5PF/ATP5PO/MT-ATP8/MTX1/SSBP1,15,1.0759532918825127e-9,REACTOME_MITOCHONDRIAL_BIOGENESIS
REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,6.237926684781273e-10,5.021530981248925e-8,3.8916401803533156,25,163,Reactome,5.88768115942029,kept,NA,NA,pink,Aerobic Respiration And Respiratory Electron Transport,ATP5F1A/ATP5F1B/ATP5F1C/ATP5F1D/ATP5F1E/ATP5ME/ATP5MF/ATP5MG/ATP5PB/ATP5PD/ATP5PF/ATP5PO/COQ10B/DLAT/DLD/ME2/MPC1/MPC2/MT-ATP8/NDUFA4/OGDH/PDHA1/PDHB/PDHX/SDHD,25,5.021530981248925e-8,REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT
REACTOME_MITOCHONDRIAL_TRANSLATION_ELONGATION,5.7057627815215025e-8,3.674511231299848e-6,8.749480681346073,10,29,Reactome,14.44844989185292,kept,NA,NA,pink,Mitochondrial Translation Elongation,MRPL13/MRPL21/MRPL50/MRPL54/MRPS15/MRPS18A/MRPS18B/MRPS25/MRPS5/PTCD3,10,3.674511231299848e-6,REACTOME_MITOCHONDRIAL_TRANSLATION_ELONGATION
REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION,9.923875844600345e-8,5.325813369935519e-6,5.007926442612556,15,76,Reactome,7.094985535197686,kept,NA,NA,pink,Mitochondrial Protein Degradation,ATP5F1A/ATP5F1B/ATP5F1C/ATP5MG/ATP5PD/ATP5PF/ATP5PO/DLD/HSD17B10/ME2/OGDH/PDHA1/PDHB/SLC25A5/SSBP1,15,5.325813369935519e-6,REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,1.1941861988088204e-7,5.493256514520574e-6,4.94288843686434,15,77,Reactome,6.976992409867172,kept,NA,NA,pink,Organelle Biogenesis And Maintenance,ATP5F1A/ATP5F1B/ATP5F1C/ATP5F1D/ATP5F1E/ATP5ME/ATP5MF/ATP5MG/ATP5PB/ATP5PD/ATP5PF/ATP5PO/MT-ATP8/MTX1/SSBP1,15,5.493256514520574e-6,REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE
REACTOME_MITOCHONDRIAL_TRANSLATION,2.895017195918419e-7,1.1652444213571637e-5,6.645438898450947,11,42,Reactome,9.817204301075268,redundant,REACTOME_MITOCHONDRIAL_TRANSLATION_ELONGATION,0.782608695652174,pink,Mitochondrial Translation,MRPL13/MRPL21/MRPL50/MRPL54/MRPS15/MRPS18A/MRPS18B/MRPS25/MRPS5/MT-ATP8/PTCD3,11,1.1652444213571637e-5,REACTOME_MITOCHONDRIAL_TRANSLATION
REACTOME_PYRUVATE_METABOLISM,1.8271619498135571e-6,6.53717942044406e-5,8.457831325301205,8,24,Reactome,13.38,kept,NA,NA,pink,Pyruvate Metabolism,DLAT/DLD/ME2/MPC1/MPC2/PDHA1/PDHB/PDHX,8,6.53717942044406e-5,REACTOME_PYRUVATE_METABOLISM
REACTOME_REGULATION_OF_PYRUVATE_METABOLISM,1.8546714183424441e-4,0.00597204196706267,8.457831325301205,5,15,Reactome,12.903846153846153,redundant,REACTOME_PYRUVATE_METABOLISM,0.673469387755102,pink,Regulation Of Pyruvate Metabolism,DLAT/DLD/PDHA1/PDHB/PDHX,5,0.00597204196706267,REACTOME_REGULATION_OF_PYRUVATE_METABOLISM
GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS,9.836516531384405e-6,0.009718478333007792,3.816281014775578,13,34,GO:BP,5.859066859066859,kept,NA,NA,brown,Monosaccharide Biosynthetic Process,AKR1B1/ENO1/FBP1/FBP2/GPD1/GPD2/GPI/PGAM1/PGD/PGM1/PRKACA/SLC37A4/TPI1,13,0.009718478333007792,GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS
GOBP_CELL_CYCLE_G1_S_PHASE_TRANSITION,2.779204051346132e-5,0.010174261694066582,3.327014218009479,14,42,GO:BP,4.738578680203045,kept,NA,NA,brown,Cell Cycle G1 S Phase Transition,ATP2B4/CUL1/CUL3/CUL4A/CUL5/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/RDX,14,0.010174261694066582,GOBP_CELL_CYCLE_G1_S_PHASE_TRANSITION
GOBP_PROTEASOMAL_UBIQUITIN_INDEPENDENT_PROTEIN_CATABOLIC_PROCESS,3.089350716821837e-5,0.010174261694066582,5.323222748815166,8,15,GO:BP,10.629134412385644,kept,NA,NA,brown,Proteasomal Ubiquitin Independent Protein Catabolic Process,PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7,8,0.010174261694066582,GOBP_PROTEASOMAL_UBIQUITIN_INDEPENDENT_PROTEIN_CATABOLIC_PROCESS
GOBP_RESPONSE_TO_OXIDATIVE_STRESS,6.47536122275411e-5,0.015473909428997696,2.1387948544346647,27,126,GO:BP,2.6620553359683794,kept,NA,NA,brown,Response To Oxidative Stress,ALAD/ATP2A2/CD38/CFL1/CUL1/CUL3/CYB5B/GSTP1/IDH1/MAP2K1/PARK7/PPIA/PRDX1/PRDX4/PRDX6/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,27,0.015473909428997696,GOBP_RESPONSE_TO_OXIDATIVE_STRESS
GOBP_CILIUM_MOVEMENT,1.039914378098691e-4,0.015473909428997696,3.838862559241706,10,26,GO:BP,5.842661691542289,kept,NA,NA,brown,Cilium Movement,ATP2B4/BBS4/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7,10,0.015473909428997696,GOBP_CILIUM_MOVEMENT
GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY,1.039914378098691e-4,0.015473909428997696,3.838862559241706,10,26,GO:BP,5.842661691542289,redundant,GOBP_CILIUM_MOVEMENT,0.8704318936877077,brown,Cilium Or Flagellum Dependent Cell Motility,ATP2B4/BBS4/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7,10,0.015473909428997696,GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY
GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION,1.0963296154148166e-4,0.015473909428997696,3.541660296590735,11,31,GO:BP,5.15625,redundant,GOBP_CELL_CYCLE_G1_S_PHASE_TRANSITION,0.7638888888888888,brown,Regulation Of Cell Cycle G1 S Phase Transition,ATP2B4/CUL4A/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/RDX,11,0.015473909428997696,GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION
GOBP_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,2.2224289857224509e-4,0.023321624019478706,2.4278211861150254,18,74,GO:BP,3.0627313101406366,kept,NA,NA,brown,Pyridine Containing Compound Metabolic Process,ALDOA/CD38/ENO1/FBP1/GAPDH/GPD1/GPD2/GPI/H6PD/IDH1/MTAP/PGAM1/PGD/PGM1/PKM/PLPBP/PRKACA/TPI1,18,0.023321624019478706,GOBP_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS
GOBP_LYMPHOCYTE_HOMEOSTASIS,2.5389948046092016e-4,0.023321624019478706,4.2025442753803945,8,19,GO:BP,6.749664128974474,kept,NA,NA,brown,Lymphocyte Homeostasis,BBS4/LAT/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/STAT5B,8,0.023321624019478706,GOBP_LYMPHOCYTE_HOMEOSTASIS
GOBP_MONOSACCHARIDE_METABOLIC_PROCESS,2.666889341849372e-4,0.023321624019478706,2.3954502369668247,18,75,GO:BP,3.0073629670029995,kept,NA,NA,brown,Monosaccharide Metabolic Process,AKR1B1/ALDOA/ENO1/FABP5/FBP1/FBP2/GAPDH/GPD1/GPD2/GPI/H6PD/PGAM1/PGD/PGM1/PKM/PRKACA/SLC37A4/TPI1,18,0.023321624019478706,GOBP_MONOSACCHARIDE_METABOLIC_PROCESS
GOBP_T_CELL_SELECTION,2.9339198339092414e-4,0.023321624019478706,4.6578199052132705,7,15,GO:BP,8.09375,kept,NA,NA,brown,T Cell Selection,LGALS1/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/RHOA,7,0.023321624019478706,GOBP_T_CELL_SELECTION
GOBP_GLUCOSE_METABOLIC_PROCESS,2.953809350504985e-4,0.023321624019478706,2.5348679756262698,16,63,GO:BP,3.226186579378069,redundant,GOBP_MONOSACCHARIDE_METABOLIC_PROCESS,0.7601476014760148,brown,Glucose Metabolic Process,ALDOA/ENO1/FABP5/FBP1/FBP2/GAPDH/GPD1/GPD2/GPI/H6PD/PGAM1/PGM1/PKM/PRKACA/SLC37A4/TPI1,16,0.023321624019478706,GOBP_GLUCOSE_METABOLIC_PROCESS
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION,3.304683565513177e-4,0.023321624019478706,2.994312796208531,12,40,GO:BP,4.020818377602297,kept,NA,NA,brown,Negative Regulation Of Cell Adhesion,CFL1/CUL5/DUSP3/LGALS1/MAP2K1/PRKAR1A/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/RHOA,12,0.023321624019478706,GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION
GOBP_PYRIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS,3.304683565513177e-4,0.023321624019478706,2.994312796208531,12,40,GO:BP,4.020818377602297,redundant,GOBP_RIBONUCLEOTIDE_CATABOLIC_PROCESS,0.6711409395973155,brown,Pyridine Containing Compound Catabolic Process,ALDOA/ENO1/FBP1/GAPDH/GPD1/GPI/MTAP/PGAM1/PGM1/PKM/PRKACA/TPI1,12,0.023321624019478706,GOBP_PYRIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS
GOBP_RIBONUCLEOTIDE_CATABOLIC_PROCESS,3.594870929660835e-4,0.02367821652336603,2.820729445703688,13,46,GO:BP,3.70462197734925,kept,NA,NA,brown,Ribonucleotide Catabolic Process,ALDOA/ENO1/FBP1/GAPDH/GPD1/GPI/HINT1/NT5C3A/PGAM1/PGM1/PKM/PRKACA/TPI1,13,0.02367821652336603,GOBP_RIBONUCLEOTIDE_CATABOLIC_PROCESS
GOBP_RESPONSE_TO_TYPE_I_INTERFERON,4.265205795962041e-4,0.026337645790065603,2.9212807767888105,12,41,GO:BP,3.8800901057009183,kept,NA,NA,brown,Response To Type I Interferon,PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD12/PSMD2/PSMD6,12,0.026337645790065603,GOBP_RESPONSE_TO_TYPE_I_INTERFERON
GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION,5.867047429058236e-4,0.03409789917593845,3.454976303317536,9,26,GO:BP,4.92195690157251,kept,NA,NA,brown,Positive Regulation Of Phosphorylation,COPS8/LAT/MAP2K1/MAPK1/PIN1/PPIA/PRKAR1A/PRKAR2A/RHOA,9,0.03409789917593845,GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION
GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS,6.668497354852266e-4,0.03658076043050409,2.454354750990599,15,61,GO:BP,3.076197870452529,redundant,GOBP_RIBONUCLEOTIDE_CATABOLIC_PROCESS,0.5280898876404494,brown,Carbohydrate Derivative Catabolic Process,ALDOA/ENO1/FBP1/GAPDH/GNPDA1/GPD1/GPI/HINT1/MTAP/NT5C3A/PGAM1/PGM1/PKM/PRKACA/TPI1,15,0.03658076043050409,GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS
GOBP_INTERLEUKIN_2_PRODUCTION,7.436596656605613e-4,0.03658076043050409,4.1098410928352385,7,17,GO:BP,6.4681372549019605,kept,NA,NA,brown,Interleukin 2 Production,PRKACA/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/STAT5B,7,0.03658076043050409,GOBP_INTERLEUKIN_2_PRODUCTION
GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION,8.046219513121219e-4,0.03658076043050409,3.327014218009479,9,27,GO:BP,4.646039603960396,redundant,GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION,0.6827794561933535,brown,Negative Regulation Of Cell Cell Adhesion,DUSP3/LGALS1/MAP2K1/PRKAR1A/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3,9,0.03658076043050409,GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION
GOBP_LEUKOCYTE_HOMEOSTASIS,8.225960269620635e-4,0.03658076043050409,3.629470056010341,8,22,GO:BP,5.294862772695285,redundant,GOBP_LYMPHOCYTE_HOMEOSTASIS,0.7307692307692307,brown,Leukocyte Homeostasis,BBS4/LAT/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3/STAT5B,8,0.03658076043050409,GOBP_LEUKOCYTE_HOMEOSTASIS
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION,8.225960269620635e-4,0.03658076043050409,3.629470056010341,8,22,GO:BP,5.294862772695285,kept,NA,NA,brown,Negative Regulation Of Lymphocyte Activation,DUSP3/LGALS1/PRKAR1A/PSMA2/PSMA4/PSMA5/PSMA6/PSMB3,8,0.03658076043050409,GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION
GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,8.698641625097302e-4,0.03658076043050409,2.595071090047393,13,50,GO:BP,3.297024297024297,redundant,GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS,0.5,brown,Carbohydrate Biosynthetic Process,AKR1B1/ENO1/FBP1/FBP2/GPD1/GPD2/GPI/PGAM1/PGD/PGM1/PRKACA/SLC37A4/TPI1,13,0.03658076043050409,GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS,8.886014679474678e-4,0.03658076043050409,2.3144446733978983,16,69,GO:BP,2.85166908563135,kept,NA,NA,brown,Cellular Response To Peptide Hormone Stimulus,BLVRB/CA2/CFL1/CUL3/FBP1/GSTP1/MAP2K1/MAPK1/PKM/PRKACA/PRKAR1A/PRKAR2A/SGCB/SNX5/STAT5B/USO1,16,0.03658076043050409,GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,0.0010227530059337875,0.037974452225508,2.4514841606385636,14,57,GO:BP,3.0607956557667335,kept,NA,NA,brown,Calcium Ion Transmembrane Transport,ATP2A1/ATP2A2/ATP2A3/ATP2B4/CACNA1S/CACNA2D1/CACNB1/CACNG1/CASQ1/CUL5/FKBP1A/PRKACA/RYR1/TMEM38A,14,0.037974452225508,GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT
