pathway,pval,padj,foldEnrichment,overlap,size,database,odds_ratio,module,Description,geneID,Count,p.adjust,ID
GOBP_LONG_CHAIN_FATTY_ACID_TRANSPORT,5.708990143937823e-4,0.020266915010979273,3.214503042596349,9,17,GO:BP,5.83075221238938,turquoise,Long Chain Fatty Acid Transport,ACSL1/CPT1B/CPT2/FABP3/FABP4/FABP5/PLIN2/SLC25A20/SLC27A1,9,0.020266915010979273,GOBP_LONG_CHAIN_FATTY_ACID_TRANSPORT
HALLMARK_PEROXISOME,0.004246289479184448,0.03821660531266003,2.133348866107487,13,37,Hallmark,2.815049751243781,turquoise,Peroxisome,ACAA1/ACSL1/CRAT/ECH1/ECI2/GSTK1/HMGCL/IDH2/IDI1/MLYCD/PEX11B/SOD2/TTR,13,0.03821660531266003,HALLMARK_PEROXISOME
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.005986965330122473,0.043106150376881806,2.8335249042145594,7,15,Hallmark,4.508431085043989,turquoise,Cholesterol Homeostasis,ACSS2/CLU/ECH1/FABP5/IDI1/LSS/PCYT2,7,0.043106150376881806,HALLMARK_CHOLESTEROL_HOMEOSTASIS
GOBP_MONOCARBOXYLIC_ACID_TRANSPORT,0.001531412537040076,0.04910400199412373,2.5688549955791338,11,26,GO:BP,3.80811078140455,turquoise,Monocarboxylic Acid Transport,ACSL1/CPT1B/CPT2/FABP3/FABP4/FABP5/GOT2/PLIN2/SLC16A1/SLC25A20/SLC27A1,11,0.04910400199412373,GOBP_MONOCARBOXYLIC_ACID_TRANSPORT
REACTOME_PEROXISOMAL_PROTEIN_IMPORT,0.0015926113930330764,0.04953021432332868,2.876134301270417,9,19,Reactome,4.65929203539823,turquoise,Peroxisomal Protein Import,ACAA1/ACOT2/CRAT/DHRS4/ECH1/ECI2/GSTK1/HMGCL/MLYCD,9,0.04953021432332868,REACTOME_PEROXISOMAL_PROTEIN_IMPORT
GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES,0.0023531955923639363,0.06830479010304513,2.350389321468298,12,31,GO:BP,3.281954887218045,turquoise,Apoptotic Mitochondrial Changes,ACAA2/ATP5IF1/CLU/DNM1L/FXN/GPX1/GSK3A/HSPD1/OPA1/PPIF/SOD2/TIMM50,12,0.06830479010304513,GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES
GOBP_AMIDE_BIOSYNTHETIC_PROCESS,0.0024050982430649697,0.06830479010304513,2.1796345417035075,14,39,GO:BP,2.9173652694610777,turquoise,Amide Biosynthetic Process,ACAT1/ACSL1/ACSS2/ASAH1/ASS1/CBR4/FH/GCDH/HSD17B12/MECR/MLYCD/MMUT/PDK2/SIRT3,14,0.06830479010304513,GOBP_AMIDE_BIOSYNTHETIC_PROCESS
GOBP_NADP_METABOLIC_PROCESS,0.0030815492428755697,0.08485529183970437,2.857336037863421,8,17,GO:BP,4.590849673202614,turquoise,Nadp Metabolic Process,ACO1/DCXR/IDH2/MDH1/NADK2/NNT/PGLS/TIGAR,8,0.08485529183970437,GOBP_NADP_METABOLIC_PROCESS
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,0.003043556660109295,0.0860496473903628,2.0699451410658307,15,44,Reactome,2.696489593041317,turquoise,Mitochondrial Protein Import,ACO2/CHCHD4/CHCHD7/CS/FXN/GRPEL1/HSCB/HSPA9/HSPD1/IDH3G/TIMM10/TIMM13/TIMM44/TIMM50/TIMM9,15,0.0860496473903628,REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT
GOBP_MITOCHONDRION_ORGANIZATION,0.003384934219969911,0.08854275301710766,1.5282860270544998,37,147,GO:BP,1.7899736919029523,turquoise,Mitochondrion Organization,ACAA2/ACAD9/AFG3L2/APOO/APOOL/ATP5IF1/ATPAF2/BCL2L13/CHCHD4/CHCHD7/CLU/COA3/DNM1L/FXN/GPX1/GSK3A/HMGCL/HSPA9/HSPD1/LETM1/LONP1/LYRM7/MICU1/NDUFAF2/NDUFAF4/NIPSNAP2/OPA1/PPIF/SIRT5/SLC25A46/SOD2/TACO1/TFAM/TIMM10/TIMM13/TIMM50/TIMM9,37,0.08854275301710766,GOBP_MITOCHONDRION_ORGANIZATION
GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,0.0036671672395151016,0.09346574964302591,1.982641332395027,16,49,GO:BP,2.529390288426433,turquoise,Mitochondrial Membrane Organization,ACAA2/AFG3L2/APOO/APOOL/ATP5IF1/GSK3A/HSPA9/LETM1/MICU1/OPA1/PPIF/SLC25A46/TIMM10/TIMM13/TIMM50/TIMM9,16,0.09346574964302591,GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION
KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,0.011963937903503566,0.07092279614124854,3.5310828877005345,5,34,KEGG,4.146240132945575,black,Reference 26s Proteasome Mediated Protein Degradation,PSMD12/PSMD14/PSMD3/PSMD6/RPS27A,5,0.07092279614124854,KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION
REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS,2.4144266025809442e-4,0.07508866734026737,8.003787878787879,5,15,Reactome,12.13855421686747,black,Translation Of Sars Cov 2 Structural Proteins,DDOST/PRMT1/RPN2/RPS27A/STT3A,5,0.07508866734026737,REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS
REACTOME_CIRCADIAN_CLOCK,0.0016211599289211423,0.0977053802876115,3.9088266384778017,7,43,Reactome,4.7746913580246915,black,Circadian Clock,CARM1/CPT1A/PSMD12/PSMD14/PSMD3/PSMD6/RPS27A,7,0.0977053802876115,REACTOME_CIRCADIAN_CLOCK
REACTOME_NEDDYLATION,0.0022163394499135508,0.0977053802876115,3.0436939820742643,9,71,Reactome,3.6069824418129848,black,Neddylation,COPS5/DCUN1D1/GPS1/PSMD12/PSMD14/PSMD3/PSMD6/RPS27A/UCHL3,9,0.0977053802876115,REACTOME_NEDDYLATION
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,0.0041420419553300945,0.0977053802876115,3.7912679425837315,6,38,Reactome,4.557164634146342,black,Abc Family Proteins Mediated Transport,EIF2S3/PSMD12/PSMD14/PSMD3/PSMD6/RPS27A,6,0.0977053802876115,REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT
REACTOME_UCH_PROTEINASES,0.0041420419553300945,0.0977053802876115,3.7912679425837315,6,38,Reactome,4.557164634146342,black,Uch Proteinases,PSMD12/PSMD14/PSMD3/PSMD6/RPS27A/UCHL3,6,0.0977053802876115,REACTOME_UCH_PROTEINASES
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,0.004959856585804273,0.0977053802876115,3.2322989510489513,7,52,Reactome,3.802469135802469,black,Ub Specific Processing Proteases,PSMD12/PSMD14/PSMD3/PSMD6/PTRH2/RNF123/RPS27A,7,0.0977053802876115,REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES
REACTOME_PCP_CE_PATHWAY,0.005386079933509187,0.0977053802876115,3.6017045454545453,6,40,Reactome,4.284791965566715,black,Pcp Ce Pathway,AP2M1/PSMD12/PSMD14/PSMD3/PSMD6/RPS27A,6,0.0977053802876115,REACTOME_PCP_CE_PATHWAY
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,0.006884833700029085,0.0977053802876115,3.430194805194805,6,42,Reactome,4.0426829268292686,black,Transcriptional Regulation By Runx1,PRMT1/PSMD12/PSMD14/PSMD3/PSMD6/RPS27A,6,0.0977053802876115,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1
REACTOME_INTERLEUKIN_1_SIGNALING,0.008666020884321545,0.0977053802876115,3.2742768595041323,6,44,Reactome,3.8260590500641847,black,Interleukin 1 Signaling,PSMD12/PSMD14/PSMD3/PSMD6/RPS27A/TOLLIP,6,0.0977053802876115,REACTOME_INTERLEUKIN_1_SIGNALING
REACTOME_DEGRADATION_OF_AXIN,0.009244049534282452,0.0977053802876115,3.7517755681818183,5,32,Reactome,4.457831325301205,black,Degradation Of Axin,PSMD12/PSMD14/PSMD3/PSMD6/RPS27A,5,0.0977053802876115,REACTOME_DEGRADATION_OF_AXIN
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,0.009244049534282452,0.0977053802876115,3.7517755681818183,5,32,Reactome,4.457831325301205,black,Transcriptional Regulation By Runx3,PSMD12/PSMD14/PSMD3/PSMD6/RPS27A,5,0.0977053802876115,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3
REACTOME_HEDGEHOG_ON_STATE,0.010543862294690134,0.0977053802876115,3.6380853994490354,5,33,Reactome,4.296471600688468,black,Hedgehog On State,PSMD12/PSMD14/PSMD3/PSMD6/RPS27A,5,0.0977053802876115,REACTOME_HEDGEHOG_ON_STATE
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,0.013509104026904483,0.0977053802876115,3.4301948051948052,5,35,Reactome,4.006024096385542,black,Cyclin A Cdk2 Associated Events At S Phase Entry,PSMD12/PSMD14/PSMD3/PSMD6/RPS27A,5,0.0977053802876115,REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY
REACTOME_SIGNALING_BY_NOTCH4,0.013509104026904483,0.0977053802876115,3.4301948051948052,5,35,Reactome,4.006024096385542,black,Signaling By Notch4,PSMD12/PSMD14/PSMD3/PSMD6/RPS27A,5,0.0977053802876115,REACTOME_SIGNALING_BY_NOTCH4
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,0.013509104026904483,0.0977053802876115,3.4301948051948052,5,35,Reactome,4.006024096385542,black,Tnfr2 Non Canonical Nf Kb Pathway,PSMD12/PSMD14/PSMD3/PSMD6/RPS27A,5,0.0977053802876115,REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY
REACTOME_ANTIGEN_PROCESSING_UB_ATP_INDEPENDENT_PROTEASOMAL_DEGRADATION,9.617920865310151e-9,2.991173389111457e-6,6.166342412451362,12,16,Reactome,22.677551020408163,brown,Antigen Processing Ub ATP Independent Proteasomal Degradation,PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7,12,2.991173389111457e-6,REACTOME_ANTIGEN_PROCESSING_UB_ATP_INDEPENDENT_PROTEASOMAL_DEGRADATION
KEGG_MEDICUS_REFERENCE_GLYCOLYSIS,1.7641680008116378e-7,3.7047528017044395e-6,5.652480544747082,11,16,KEGG,16.553658536585367,brown,Reference Glycolysis,ALDOA/ENO1/ENO3/GAPDH/GPI/LDHA/PFKL/PFKM/PGAM1/PGK1/PKM,11,3.7047528017044395e-6,KEGG_MEDICUS_REFERENCE_GLYCOLYSIS
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION,6.95464531931736e-7,7.265590982940752e-6,3.7585325180655924,16,35,KEGG,6.418868748635073,brown,Variant Mutation Caused Aberrant Sod1 To 26s Proteasome Mediated Protein Degradation,PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2/PSMD9/SOD1,16,7.265590982940752e-6,KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION
REACTOME_GLUCOSE_METABOLISM,1.1059198374210012e-7,1.4185433122739353e-5,4.404530294608116,15,28,Reactome,8.787349014621743,brown,Glucose Metabolism,ALDOA/ENO1/ENO3/FBP1/FBP2/GAPDH/GNPDA1/GPI/PFKL/PFKM/PGAM1/PGK1/PKM/PRKACA/TPI1,15,1.4185433122739353e-5,REACTOME_GLUCOSE_METABOLISM
REACTOME_HEDGEHOG_OFF_STATE,1.8244930061401098e-7,1.4185433122739353e-5,3.5503183586841174,19,44,Reactome,5.846890756302521,brown,Hedgehog Off State,CUL1/GNAS/PRKACA/PRKAR1A/PRKAR2A/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2,19,1.4185433122739353e-5,REACTOME_HEDGEHOG_OFF_STATE
REACTOME_SIGNALING_BY_NOTCH,1.8244930061401098e-7,1.4185433122739353e-5,3.5503183586841174,19,44,Reactome,5.846890756302521,brown,Signaling By Notch,ATP2A1/ATP2A2/ATP2A3/CUL1/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2/TMED2,19,1.4185433122739353e-5,REACTOME_SIGNALING_BY_NOTCH
REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2,2.638929019377891e-7,1.641413850053048e-5,3.3558326054157073,20,49,Reactome,5.3164556962025316,brown,Nuclear Events Mediated By Nfe2l2,CUL1/IDH1/ME1/PRDX1/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2/TXN/TXNRD1,20,1.641413850053048e-5,REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,6.95464531931736e-7,3.089849563296713e-5,3.7585325180655924,16,35,Reactome,6.418868748635073,brown,Degradation Of Gli1 By The Proteasome,CUL1/PRKACA/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2,16,3.089849563296713e-5,REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME
REACTOME_GLUCONEOGENESIS,1.0357771188347043e-6,3.156683490481383e-5,5.481193255512322,10,15,Reactome,14.987854251012147,brown,Gluconeogenesis,ALDOA/ENO1/ENO3/FBP1/FBP2/GAPDH/GPI/PGAM1/PGK1/TPI1,10,3.156683490481383e-5,REACTOME_GLUCONEOGENESIS
REACTOME_NEDDYLATION,1.0371630206795948e-6,3.156683490481383e-5,2.779196580259769,24,71,Reactome,3.9645694457127205,brown,Neddylation,COPS2/COPS3/COPS4/COPS7A/COPS7B/COPS8/CUL1/CUL5/DCAF8/NEDD8/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2,24,3.156683490481383e-5,REACTOME_NEDDYLATION
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,1.6824614010720222e-6,4.189659689815905e-5,3.4090348296479074,17,41,Reactome,5.406944444444444,brown,Transcriptional Regulation By Runx2,CUL1/MAPK1/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2/STUB1,17,4.189659689815905e-5,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,2.26625255829464e-6,4.189659689815905e-5,3.217222128235493,18,46,Reactome,4.916915720263001,brown,Regulation Of Mrna Stability By Proteins That Bind Au Rich Elements,EIF4G1/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2/SET/XPO1/YWHAB,18,4.189659689815905e-5,REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS
REACTOME_PROTEASOME_ASSEMBLY,2.703056903761479e-6,4.189659689815905e-5,3.461806266639361,16,38,Reactome,5.534515277253867,brown,Proteasome Assembly,PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD10/PSMD2/PSMD9,16,4.189659689815905e-5,REACTOME_PROTEASOME_ASSEMBLY
REACTOME_UCH_PROTEINASES,2.703056903761479e-6,4.189659689815905e-5,3.461806266639361,16,38,Reactome,5.534515277253867,brown,Uch Proteinases,NEDD8/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2/USP15,16,4.189659689815905e-5,REACTOME_UCH_PROTEINASES
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,3.7181017091945984e-6,4.189659689815905e-5,3.2504750701294003,17,43,Reactome,4.985576923076923,brown,Signaling By The B Cell Receptor Bcr,CUL1/FKBP1A/PPP3R1/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2,17,4.189659689815905e-5,REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR
REACTOME_FORMATION_OF_PARAXIAL_MESODERM,4.29542082822333e-6,4.189659689815905e-5,3.7130663988954438,14,31,Reactome,6.232389251997095,brown,Formation Of Paraxial Mesoderm,PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2,14,4.189659689815905e-5,REACTOME_FORMATION_OF_PARAXIAL_MESODERM
REACTOME_GASTRULATION,4.29542082822333e-6,4.189659689815905e-5,3.7130663988954438,14,31,Reactome,6.232389251997095,brown,Gastrulation,PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2,14,4.189659689815905e-5,REACTOME_GASTRULATION
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,4.310903860903825e-6,4.189659689815905e-5,3.523624235686493,15,35,Reactome,5.690082644628099,brown,Cyclin A Cdk2 Associated Events At S Phase Entry,CUL1/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2,15,4.189659689815905e-5,REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY
REACTOME_SIGNALING_BY_NOTCH4,4.310903860903825e-6,4.189659689815905e-5,3.523624235686493,15,35,Reactome,5.690082644628099,brown,Signaling By Notch4,CUL1/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2,15,4.189659689815905e-5,REACTOME_SIGNALING_BY_NOTCH4
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,4.310903860903825e-6,4.189659689815905e-5,3.523624235686493,15,35,Reactome,5.690082644628099,brown,Tnfr2 Non Canonical Nf Kb Pathway,CUL1/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2,15,4.189659689815905e-5,REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY
REACTOME_INTERLEUKIN_1_SIGNALING,5.403835754113257e-6,5.045288949328045e-5,3.1766006367173683,17,44,Reactome,4.798302469135803,brown,Interleukin 1 Signaling,CUL1/MAP2K1/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2/USP14,17,5.045288949328045e-5,REACTOME_INTERLEUKIN_1_SIGNALING
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,6.592612443329439e-6,5.045288949328045e-5,3.4257457846952013,15,36,Reactome,5.416174734356552,brown,Apc C Mediated Degradation Of Cell Cycle Proteins,CUL1/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2,15,5.045288949328045e-5,REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,6.8135735007002534e-6,5.045288949328045e-5,3.5970330739299614,14,32,Reactome,5.88294467306813,brown,Transcriptional Regulation By Runx3,PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2,14,5.045288949328045e-5,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3
REACTOME_MAPK6_MAPK4_SIGNALING,8.890085734847301e-6,6.196197502685033e-5,3.2085033690803835,16,41,Reactome,4.862406639004149,brown,Mapk6 Mapk4 Signaling,PRKACA/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2/XPO1,16,6.196197502685033e-5,REACTOME_MAPK6_MAPK4_SIGNALING
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,9.179577855959156e-6,6.196197502685033e-5,2.9598443579766536,18,50,Reactome,4.292887029288703,brown,Beta Catenin Independent Wnt Signaling,GNB1/GNB2/PPP3R1/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2/RHOA,18,6.196197502685033e-5,REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,1.5134528622481474e-5,7.907318521894495e-5,2.5475968652381216,22,71,Reactome,3.452366478506296,brown,Antigen Processing Ubiquitination Proteasome Degradation,CUL1/CUL5/NPEPPS/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2/STUB1/TPP2/UBA1/UBE2L3/UBE2V2,22,7.907318521894495e-5,REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS,1.5310809029168573e-5,7.907318521894495e-5,2.973838893948175,17,47,Reactome,4.311388888888889,brown,C Type Lectin Receptors Clrs,CUL1/PPP3R1/PRKACA/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2,17,7.907318521894495e-5,REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS
REACTOME_G2_M_CHECKPOINTS,1.5310809029168573e-5,7.907318521894495e-5,2.973838893948175,17,47,Reactome,4.311388888888889,brown,G2 M Checkpoints,BABAM1/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2/UBE2V2/YWHAB,17,7.907318521894495e-5,REACTOME_G2_M_CHECKPOINTS
REACTOME_ABC_TRANSPORTER_DISORDERS,1.601804073567052e-5,7.907318521894495e-5,3.3854428931105516,14,34,Reactome,5.288888888888889,brown,Abc Transporter Disorders,PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2,14,7.907318521894495e-5,REACTOME_ABC_TRANSPORTER_DISORDERS
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,1.601804073567052e-5,7.907318521894495e-5,3.3854428931105516,14,34,Reactome,5.288888888888889,brown,Runx1 Regulates Transcription Of Genes Involved In Differentiation Of Hscs,PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2,14,7.907318521894495e-5,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS
REACTOME_CIRCADIAN_CLOCK,1.819722815310168e-5,8.446773068081525e-5,3.0592706542394357,16,43,Reactome,4.497310588596895,brown,Circadian Clock,CUL1/PPP1CB/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2,16,8.446773068081525e-5,REACTOME_CIRCADIAN_CLOCK
REACTOME_PTEN_REGULATION,1.819722815310168e-5,8.446773068081525e-5,3.0592706542394357,16,43,Reactome,4.497310588596895,brown,Pten Regulation,MAPK1/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2/STUB1,16,8.446773068081525e-5,REACTOME_PTEN_REGULATION
REACTOME_TCR_SIGNALING,1.819722815310168e-5,8.446773068081525e-5,3.0592706542394357,16,43,Reactome,4.497310588596895,brown,Tcr Signaling,CUL1/LAT/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2,16,8.446773068081525e-5,REACTOME_TCR_SIGNALING
REACTOME_SYNTHESIS_OF_DNA,2.1136218673648297e-5,9.261739169235967e-5,3.162226878180186,15,39,Reactome,4.731404958677686,brown,Synthesis Of Dna,CUL1/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2,15,9.261739169235967e-5,REACTOME_SYNTHESIS_OF_DNA
REACTOME_METABOLISM_OF_NUCLEOTIDES,2.3822798652181698e-5,1.014916490524453e-4,3.2887159533073933,14,35,Reactome,5.034293552812072,brown,Metabolism Of Nucleotides,ADSL/ADSS1/AK1/AMPD1/AMPD3/APRT/GMPR/GMPR2/IMPDH2/NT5C/NT5C3A/PUDP/TXN/TXNRD1,14,1.014916490524453e-4,REACTOME_METABOLISM_OF_NUCLEOTIDES
REACTOME_SIGNALING_BY_WNT,4.132771689277011e-5,1.6692103835911045e-4,2.466536964980545,21,70,Reactome,3.2814769975786926,brown,Signaling By Wnt,CUL1/GNB1/GNB2/PPP3R1/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2/RHOA/VPS26A/XPO1,21,1.6692103835911045e-4,REACTOME_SIGNALING_BY_WNT
REACTOME_DEUBIQUITINATION,6.875454005997151e-5,2.6764856378398716e-4,2.4542656367965616,20,67,Reactome,3.248047401023431,brown,Deubiquitination,BABAM1/NEDD8/PSMA1/PSMA2/PSMA3/PSMA4/PSMA5/PSMA6/PSMA7/PSMB1/PSMB3/PSMB5/PSMB6/PSMB7/PSMD1/PSMD2/RHOA/USP14/USP15/USP24,20,2.6764856378398716e-4,REACTOME_DEUBIQUITINATION
